expr,weights,python
"[Term SqrtAbs (fromList [(0,2),(1,-2),(2,1),(3,-2),(4,-2),(5,-1),(6,2)]),Term Tanh (fromList [(0,-1),(1,2),(2,2),(3,-2),(4,2),(5,-1),(6,1),(7,2)]),Term Log (fromList [(0,2),(1,-2),(2,-2),(3,-1),(4,2),(5,2)]),Term Sin (fromList [(0,-2),(1,-2),(2,-2),(4,2),(5,-2),(6,1),(7,2)]),Term Sin (fromList [(0,1),(2,2),(3,-2),(4,1)]),Term SqrtAbs (fromList [(1,-2),(2,-2),(3,2)]),Term Tanh (fromList [(0,-1),(2,1),(3,-2),(4,2)]),Term SqrtAbs (fromList [(0,1),(3,-2),(4,2),(5,2),(6,1)]),Term Tanh (fromList [(0,2),(1,2),(2,-1),(3,-2),(5,-1),(7,-2)]),Term Exp (fromList [(2,1),(3,-2)]),Term Tanh (fromList [(0,1),(1,-1),(2,1),(3,-1),(4,1),(5,-2),(7,-1)]),Term Cos (fromList [(0,2),(3,-2),(4,-2)]),Term Log (fromList [(2,-2),(5,-1)]),Term Sin (fromList [(0,-1),(2,1),(3,-2),(4,2),(5,-1),(7,2)]),Term Sin (fromList [(0,-2),(1,2),(3,-2)]),Term Sin (fromList [(0,-1),(2,-1),(3,2),(4,1)])]","[2.7245746711370117e13,720855.6296285555,582.6628146926511,-17.22556405749242,-6.426410581614982e8,-6.195050433698642,82530.61003221374,184.41700689482252,34.18576153574218,-118.13076536700316,-3751.010520683776,699.5503357174684,-2.7245746709162277e13,-34.59422059148248,-1.2084258212973849,1.0526479855029973,3.2971924311123324]","2.7245746711370117e13 + 720855.6296285555*sqrtAbs(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(-1)*x[:,6]**(2)) + 582.6628146926511*np.tanh(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]*x[:,7]**(2)) + -17.22556405749242*np.log(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(2)) + -6.426410581614982e8*np.sin(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]*x[:,7]**(2)) + -6.195050433698642*np.sin(x[:,0]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]) + 82530.61003221374*sqrtAbs(x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(2)) + 184.41700689482252*np.tanh(x[:,0]**(-1)*x[:,2]*x[:,3]**(-2)*x[:,4]**(2)) + 34.18576153574218*sqrtAbs(x[:,0]*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(2)*x[:,6]) + -118.13076536700316*np.tanh(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,5]**(-1)*x[:,7]**(-2)) + -3751.010520683776*np.exp(x[:,2]*x[:,3]**(-2)) + 699.5503357174684*np.tanh(x[:,0]*x[:,1]**(-1)*x[:,2]*x[:,3]**(-1)*x[:,4]*x[:,5]**(-2)*x[:,7]**(-1)) + -2.7245746709162277e13*np.cos(x[:,0]**(2)*x[:,3]**(-2)*x[:,4]**(-2)) + -34.59422059148248*np.log(x[:,2]**(-2)*x[:,5]**(-1)) + -1.2084258212973849*np.sin(x[:,0]**(-1)*x[:,2]*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]**(2)) + 1.0526479855029973*np.sin(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(-2)) + 3.2971924311123324*np.sin(x[:,0]**(-1)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4])"

"[Term SqrtAbs (fromList [(0,-1),(1,-2),(2,-2),(3,-2),(6,2),(7,2)]),Term SqrtAbs (fromList [(0,2),(1,-2),(2,2),(3,-2),(4,-1),(6,2)]),Term Tanh (fromList [(0,-1),(1,-2),(2,1),(3,-1),(5,-2),(6,-1),(7,-2)]),Term Cos (fromList [(0,-1),(3,2),(4,-2)]),Term Sin (fromList [(0,2),(1,-2),(3,-2)]),Term SqrtAbs (fromList [(0,-1),(1,-2),(3,1),(4,-2)]),Term SqrtAbs (fromList [(0,-1),(1,2)]),Term Id (fromList [(0,2),(1,-2),(2,-1),(4,1),(5,2),(7,2)]),Term Exp (fromList [(0,2),(1,-1),(2,-2),(3,2),(4,2),(5,2)]),Term Cos (fromList [(0,-2),(1,-1),(2,-2),(4,2),(5,-2),(7,2)]),Term Exp (fromList [(0,2),(2,-2),(3,2)]),Term Tanh (fromList [(0,-2),(1,-2),(3,2),(4,-2)]),Term Id (fromList [(0,-1),(1,-2),(3,2),(4,2)]),Term Exp (fromList [(0,2),(2,-2),(3,2),(4,2),(5,-2)]),Term Log (fromList [(0,-2),(1,2),(3,2)]),Term Id (fromList [(0,2),(1,-2),(3,1),(4,2),(7,2)])]","[-2.95983538528599e11,-2.099927902426652e7,14345.921178093959,-1.6464770688202233,12.697591156723979,-4.374958620085136e11,581071.6842178925,2.356952856046985,-145597.78937785485,11.82749218121895,2.959835453808631e11,-276.76128608355225,-138396.45451266033,87.93718995378005,0.6881701451475404,-428.50745557681523,16.237741079463017]","-2.95983538528599e11 + -2.099927902426652e7*sqrtAbs(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,6]**(2)*x[:,7]**(2)) + 14345.921178093959*sqrtAbs(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,6]**(2)) + -1.6464770688202233*np.tanh(x[:,0]**(-1)*x[:,1]**(-2)*x[:,2]*x[:,3]**(-1)*x[:,5]**(-2)*x[:,6]**(-1)*x[:,7]**(-2)) + 12.697591156723979*np.cos(x[:,0]**(-1)*x[:,3]**(2)*x[:,4]**(-2)) + -4.374958620085136e11*np.sin(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]**(-2)) + 581071.6842178925*sqrtAbs(x[:,0]**(-1)*x[:,1]**(-2)*x[:,3]*x[:,4]**(-2)) + 2.356952856046985*sqrtAbs(x[:,0]**(-1)*x[:,1]**(2)) + -145597.78937785485*(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-1)*x[:,4]*x[:,5]**(2)*x[:,7]**(2)) + 11.82749218121895*np.exp(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(2)) + 2.959835453808631e11*np.cos(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -276.76128608355225*np.exp(x[:,0]**(2)*x[:,2]**(-2)*x[:,3]**(2)) + -138396.45451266033*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(-2)) + 87.93718995378005*(x[:,0]**(-1)*x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(2)) + 0.6881701451475404*np.exp(x[:,0]**(2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)) + -428.50745557681523*np.log(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(2)) + 16.237741079463017*(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]*x[:,4]**(2)*x[:,7]**(2))"

"[Term Sin (fromList [(0,-1),(1,-1),(2,1),(4,2),(5,-2),(7,1)]),Term Tanh (fromList [(0,1),(1,2),(2,2),(4,-1),(5,1),(6,1),(7,2)]),Term SqrtAbs (fromList [(0,2),(1,-2),(2,2),(3,-2),(5,2),(6,2)]),Term SqrtAbs (fromList [(0,1),(3,1),(4,-2),(6,2)]),Term Sin (fromList [(0,-2),(1,1),(2,1),(3,-2),(4,2)]),Term SqrtAbs (fromList [(0,2),(3,1),(5,-2),(6,1),(7,2)]),Term Cos (fromList [(0,1),(2,1),(3,1)]),Term Exp (fromList [(0,2),(1,-2),(3,1),(4,1),(5,-2),(6,1)]),Term SqrtAbs (fromList [(0,1),(1,-2),(2,2),(3,-2),(4,2)]),Term Cos (fromList [(0,-2),(3,1)]),Term Cos (fromList [(0,-2),(1,1),(2,1),(4,2)]),Term Cos (fromList [(0,1),(1,2),(2,-2),(3,-1),(4,2),(5,-2),(7,1)]),Term Cos (fromList [(0,1)]),Term Id (fromList [(0,2),(1,2),(2,-2),(3,-1),(4,2),(5,-2),(7,1)]),Term Cos (fromList [(0,-1),(1,-1),(2,2),(4,-1)]),Term Tanh (fromList [(0,1),(1,-2),(2,2),(3,-1),(4,2)])]","[-15579.637854295614,0.47139028470383665,1.0344013140515131,953.5910655613653,1.4068116808816034,3.0104576195367554,-0.10940717258482753,-2.2692102585342853,15479.435927255807,4444.22184305261,-1.7866773577278643,0.9942038543719794,15.414879573874035,97.64002447293267,10.527500424539337,-2.569064419825457,-771.6498444345068]","-15579.637854295614 + 0.47139028470383665*np.sin(x[:,0]**(-1)*x[:,1]**(-1)*x[:,2]*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]) + 1.0344013140515131*np.tanh(x[:,0]*x[:,1]**(2)*x[:,2]**(2)*x[:,4]**(-1)*x[:,5]*x[:,6]*x[:,7]**(2)) + 953.5910655613653*sqrtAbs(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,5]**(2)*x[:,6]**(2)) + 1.4068116808816034*sqrtAbs(x[:,0]*x[:,3]*x[:,4]**(-2)*x[:,6]**(2)) + 3.0104576195367554*np.sin(x[:,0]**(-2)*x[:,1]*x[:,2]*x[:,3]**(-2)*x[:,4]**(2)) + -0.10940717258482753*sqrtAbs(x[:,0]**(2)*x[:,3]*x[:,5]**(-2)*x[:,6]*x[:,7]**(2)) + -2.2692102585342853*np.cos(x[:,0]*x[:,2]*x[:,3]) + 15479.435927255807*np.exp(x[:,0]**(2)*x[:,1]**(-2)*x[:,3]*x[:,4]*x[:,5]**(-2)*x[:,6]) + 4444.22184305261*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(2)) + -1.7866773577278643*np.cos(x[:,0]**(-2)*x[:,3]) + 0.9942038543719794*np.cos(x[:,0]**(-2)*x[:,1]*x[:,2]*x[:,4]**(2)) + 15.414879573874035*np.cos(x[:,0]*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]) + 97.64002447293267*np.cos(x[:,0]) + 10.527500424539337*(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]) + -2.569064419825457*np.cos(x[:,0]**(-1)*x[:,1]**(-1)*x[:,2]**(2)*x[:,4]**(-1)) + -771.6498444345068*np.tanh(x[:,0]*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]**(2))"

"[Term Id (fromList [(0,2),(1,-2),(2,2),(3,2),(4,2),(5,-2),(6,1),(7,2)]),Term Cos (fromList [(0,-2),(1,-2),(4,1),(5,2)]),Term Tanh (fromList [(0,-1),(1,2),(2,1),(3,2),(5,1),(6,1),(7,2)]),Term SqrtAbs (fromList [(0,-1),(2,1),(3,-2),(4,2),(5,-2),(6,1)]),Term Log (fromList [(0,-2),(1,-2),(2,2),(4,-2),(5,2)]),Term Log (fromList [(0,2),(2,-2),(3,-2),(5,-2)]),Term Cos (fromList [(0,2),(1,2),(2,2),(4,-2)]),Term Sin (fromList [(0,2),(1,2),(2,-2),(3,1),(4,-1)]),Term Exp (fromList [(0,-2),(1,2),(3,-2),(5,-1),(6,2),(7,1)]),Term Sin (fromList [(0,-2),(3,2),(4,-1)]),Term Tanh (fromList [(0,-2),(1,-2),(3,1),(4,2)]),Term Log (fromList [(0,2),(1,2),(2,-2),(3,2),(4,-2),(5,2)]),Term Sin (fromList [(2,1),(3,-1),(5,-2),(7,2)]),Term SqrtAbs (fromList [(0,1),(3,-2),(6,2)]),Term Log (fromList [(0,-2),(1,-2),(2,1),(3,-2),(4,-1),(5,-1)]),Term Sin (fromList [(0,-1),(5,-2),(7,2)])]","[1.0403440853899064e7,-8.058102106628873e-6,-1.040550772234094e7,1.2889962712977683,9.483046971917524,-17.760967184880467,-18.673976130627775,-3.154377692502175,3.5197036162357853,4.0191066593089716e-7,1.6918667985788922,-6135.288898362438,-60.13778051646143,-1.3376053683391709,2256.690891329392,-117.8529687029021,1.4428629626231915]","1.0403440853899064e7 + -8.058102106628873e-6*(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]*x[:,7]**(2)) + -1.040550772234094e7*np.cos(x[:,0]**(-2)*x[:,1]**(-2)*x[:,4]*x[:,5]**(2)) + 1.2889962712977683*np.tanh(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]*x[:,3]**(2)*x[:,5]*x[:,6]*x[:,7]**(2)) + 9.483046971917524*sqrtAbs(x[:,0]**(-1)*x[:,2]*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]) + -17.760967184880467*np.log(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(2)*x[:,4]**(-2)*x[:,5]**(2)) + -18.673976130627775*np.log(x[:,0]**(2)*x[:,2]**(-2)*x[:,3]**(-2)*x[:,5]**(-2)) + -3.154377692502175*np.cos(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,4]**(-2)) + 3.5197036162357853*np.sin(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]*x[:,4]**(-1)) + 4.0191066593089716e-7*np.exp(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(-2)*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]) + 1.6918667985788922*np.sin(x[:,0]**(-2)*x[:,3]**(2)*x[:,4]**(-1)) + -6135.288898362438*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,3]*x[:,4]**(2)) + -60.13778051646143*np.log(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(-2)*x[:,5]**(2)) + -1.3376053683391709*np.sin(x[:,2]*x[:,3]**(-1)*x[:,5]**(-2)*x[:,7]**(2)) + 2256.690891329392*sqrtAbs(x[:,0]*x[:,3]**(-2)*x[:,6]**(2)) + -117.8529687029021*np.log(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(-1)) + 1.4428629626231915*np.sin(x[:,0]**(-1)*x[:,5]**(-2)*x[:,7]**(2))"

"[Term Cos (fromList [(1,1),(2,-2),(3,2),(4,2),(5,-1),(7,2)]),Term Id (fromList [(0,-2),(1,-1),(2,-1),(3,-2),(6,1)]),Term SqrtAbs (fromList [(3,2),(4,1)]),Term Tanh (fromList [(0,2),(1,2),(4,2),(5,-1),(6,2),(7,2)]),Term Cos (fromList [(0,-2),(2,-2),(3,2),(4,1),(5,-2),(7,2)]),Term Cos (fromList [(0,2),(2,-2),(3,2),(4,2),(5,2),(7,1)]),Term Exp (fromList [(0,2),(2,-2),(4,2)]),Term Tanh (fromList [(0,1),(3,-1),(4,1)]),Term Id (fromList [(2,-2),(3,1),(4,2),(5,-2),(6,1),(7,2)]),Term Cos (fromList [(0,1),(1,1),(2,-2),(4,2),(5,2)]),Term Sin (fromList [(0,2),(1,-2),(2,-1)]),Term SqrtAbs (fromList [(0,2),(3,-2),(4,2)]),Term Tanh (fromList [(1,-2),(2,-2),(4,2)]),Term Sin (fromList [(0,1),(2,2),(4,-2)]),Term Log (fromList [(0,-2),(1,-2),(3,-2),(4,2)]),Term Sin (fromList [(0,-2),(1,-2),(2,-1)])]","[-4808059.329770314,0.3979467767390236,4.630849709360374e10,0.7792887969850886,1.5615620115496873,-0.5470583136878412,-0.3994647408186112,4808944.257959477,-4110077.7214749637,-24.025919339981943,0.49011991765461005,-2.142845429786773e10,4106199.036225969,-1.2201400307335022e12,2.646274747004379,60.539577584212566,1.2378383902560028e10]","-4808059.329770314 + 0.3979467767390236*np.cos(x[:,1]*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]**(2)) + 4.630849709360374e10*(x[:,0]**(-2)*x[:,1]**(-1)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,6]) + 0.7792887969850886*sqrtAbs(x[:,3]**(2)*x[:,4]) + 1.5615620115496873*np.tanh(x[:,0]**(2)*x[:,1]**(2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]**(2)) + -0.5470583136878412*np.cos(x[:,0]**(-2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]*x[:,5]**(-2)*x[:,7]**(2)) + -0.3994647408186112*np.cos(x[:,0]**(2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(2)*x[:,7]) + 4808944.257959477*np.exp(x[:,0]**(2)*x[:,2]**(-2)*x[:,4]**(2)) + -4110077.7214749637*np.tanh(x[:,0]*x[:,3]**(-1)*x[:,4]) + -24.025919339981943*(x[:,2]**(-2)*x[:,3]*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]*x[:,7]**(2)) + 0.49011991765461005*np.cos(x[:,0]*x[:,1]*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(2)) + -2.142845429786773e10*np.sin(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]**(-1)) + 4106199.036225969*sqrtAbs(x[:,0]**(2)*x[:,3]**(-2)*x[:,4]**(2)) + -1.2201400307335022e12*np.tanh(x[:,1]**(-2)*x[:,2]**(-2)*x[:,4]**(2)) + 2.646274747004379*np.sin(x[:,0]*x[:,2]**(2)*x[:,4]**(-2)) + 60.539577584212566*np.log(x[:,0]**(-2)*x[:,1]**(-2)*x[:,3]**(-2)*x[:,4]**(2)) + 1.2378383902560028e10*np.sin(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-1))"

"[Term SqrtAbs (fromList [(4,1),(5,-1),(7,2)]),Term Tanh (fromList [(0,-2),(1,2),(2,2),(3,-2),(5,2),(6,1),(7,2)]),Term Tanh (fromList [(0,2),(1,1),(3,-2),(4,1),(6,1)]),Term Sin (fromList [(1,-2),(3,2),(4,2),(5,-2),(7,2)]),Term SqrtAbs (fromList [(0,-2),(1,2),(2,-2),(5,2),(6,1),(7,1)]),Term Sin (fromList [(5,-1),(7,2)]),Term SqrtAbs (fromList [(0,2),(1,1),(2,2),(3,-2),(4,-1),(5,-1),(7,2)]),Term Cos (fromList [(0,2),(3,2),(4,2)]),Term Id (fromList [(0,1),(1,-1),(2,1),(3,2),(4,2),(5,-2),(6,1),(7,2)]),Term Tanh (fromList [(0,2),(1,-2),(2,1)]),Term SqrtAbs (fromList [(1,-2),(2,2),(4,1)]),Term Sin (fromList [(0,-2),(2,-2),(3,2),(4,1),(5,1),(7,2)]),Term Cos (fromList [(0,-2),(1,2),(4,2)]),Term SqrtAbs (fromList [(0,-2),(1,2),(2,-2),(6,2)]),Term Id (fromList [(0,-2),(1,2)]),Term Cos (fromList [(0,2),(1,-1),(2,2),(4,1)])]","[4.301724254137111,-0.19299173009965437,2.358275096012086,81.29599001467865,-0.9382251299532786,-1.4526079854065295e-2,-0.6520581487876415,2.4994837008553678e-2,2.88570367539782,-3.673502603270981e-6,-7782.352444932509,21.723930897246678,-0.3336151160375045,-3.2517066682046263,2.379810886525982,-5.844395267701996e-6,-4.182422304673034]","4.301724254137111 + -0.19299173009965437*sqrtAbs(x[:,4]*x[:,5]**(-1)*x[:,7]**(2)) + 2.358275096012086*np.tanh(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,5]**(2)*x[:,6]*x[:,7]**(2)) + 81.29599001467865*np.tanh(x[:,0]**(2)*x[:,1]*x[:,3]**(-2)*x[:,4]*x[:,6]) + -0.9382251299532786*np.sin(x[:,1]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + -1.4526079854065295e-2*sqrtAbs(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,5]**(2)*x[:,6]*x[:,7]) + -0.6520581487876415*np.sin(x[:,5]**(-1)*x[:,7]**(2)) + 2.4994837008553678e-2*sqrtAbs(x[:,0]**(2)*x[:,1]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(-1)*x[:,7]**(2)) + 2.88570367539782*np.cos(x[:,0]**(2)*x[:,3]**(2)*x[:,4]**(2)) + -3.673502603270981e-6*(x[:,0]*x[:,1]**(-1)*x[:,2]*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,6]*x[:,7]**(2)) + -7782.352444932509*np.tanh(x[:,0]**(2)*x[:,1]**(-2)*x[:,2]) + 21.723930897246678*sqrtAbs(x[:,1]**(-2)*x[:,2]**(2)*x[:,4]) + -0.3336151160375045*np.sin(x[:,0]**(-2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]*x[:,5]*x[:,7]**(2)) + -3.2517066682046263*np.cos(x[:,0]**(-2)*x[:,1]**(2)*x[:,4]**(2)) + 2.379810886525982*sqrtAbs(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(-2)*x[:,6]**(2)) + -5.844395267701996e-6*(x[:,0]**(-2)*x[:,1]**(2)) + -4.182422304673034*np.cos(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]**(2)*x[:,4])"

"[Term Sin (fromList [(3,-1),(4,2),(5,-1),(7,1)]),Term SqrtAbs (fromList [(0,1),(3,2),(5,-1),(6,2),(7,2)]),Term Exp (fromList [(2,-1),(4,-2)]),Term Cos (fromList [(0,-2),(2,-2),(4,2),(5,-2),(7,2)]),Term Id (fromList [(0,1),(5,-2)]),Term Sin (fromList [(0,2),(2,-1),(3,2),(4,-2),(5,-1),(7,2)]),Term SqrtAbs (fromList [(0,-1),(1,-2),(3,-2),(4,-1),(5,1),(6,1)]),Term Tanh (fromList [(0,-2),(1,-2),(2,-2),(4,2),(5,-1),(6,1)]),Term Log (fromList [(0,2),(1,2),(2,2),(4,2)]),Term Sin (fromList [(0,-2),(3,-1),(4,2)]),Term Sin (fromList [(0,-2),(1,1),(2,2),(4,2)]),Term Id (fromList [(2,-1),(4,2)]),Term Cos (fromList [(0,-1),(1,-1),(2,2),(5,1),(7,2)]),Term SqrtAbs (fromList [(0,2),(1,2)]),Term Cos (fromList [(0,-2),(1,1),(3,2),(4,-1)]),Term Cos (fromList [(0,-2),(2,-2)])]","[2.786331521631536e11,1.8557419102065333,-6.0702507241346786e-3,-1716211.8256843977,486438.48597831733,10.332048623231156,-0.6053302473359825,1270279.948741923,9.026925524314394e9,-171.66173764144114,275.24060906494907,6.825642971152016,-1153.918303943357,0.5176314364372133,1.8838160871427991,-4.290682788985545,-2.7863191840474146e11]","2.786331521631536e11 + 1.8557419102065333*np.sin(x[:,3]**(-1)*x[:,4]**(2)*x[:,5]**(-1)*x[:,7]) + -6.0702507241346786e-3*sqrtAbs(x[:,0]*x[:,3]**(2)*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]**(2)) + -1716211.8256843977*np.exp(x[:,2]**(-1)*x[:,4]**(-2)) + 486438.48597831733*np.cos(x[:,0]**(-2)*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-2)*x[:,7]**(2)) + 10.332048623231156*(x[:,0]*x[:,5]**(-2)) + -0.6053302473359825*np.sin(x[:,0]**(2)*x[:,2]**(-1)*x[:,3]**(2)*x[:,4]**(-2)*x[:,5]**(-1)*x[:,7]**(2)) + 1270279.948741923*sqrtAbs(x[:,0]**(-1)*x[:,1]**(-2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]*x[:,6]) + 9.026925524314394e9*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-2)*x[:,4]**(2)*x[:,5]**(-1)*x[:,6]) + -171.66173764144114*np.log(x[:,0]**(2)*x[:,1]**(2)*x[:,2]**(2)*x[:,4]**(2)) + 275.24060906494907*np.sin(x[:,0]**(-2)*x[:,3]**(-1)*x[:,4]**(2)) + 6.825642971152016*np.sin(x[:,0]**(-2)*x[:,1]*x[:,2]**(2)*x[:,4]**(2)) + -1153.918303943357*(x[:,2]**(-1)*x[:,4]**(2)) + 0.5176314364372133*np.cos(x[:,0]**(-1)*x[:,1]**(-1)*x[:,2]**(2)*x[:,5]*x[:,7]**(2)) + 1.8838160871427991*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)) + -4.290682788985545*np.cos(x[:,0]**(-2)*x[:,1]*x[:,3]**(2)*x[:,4]**(-1)) + -2.7863191840474146e11*np.cos(x[:,0]**(-2)*x[:,2]**(-2))"

