expr,weights,python
"[Term Sin (fromList [(1,3),(2,1),(5,3)]),Term SqrtAbs (fromList [(1,3),(5,-2)]),Term SqrtAbs (fromList [(0,1),(1,1),(3,1),(4,1)]),Term SqrtAbs (fromList [(0,1),(1,1),(2,1),(3,1)])]","[0.0,0.0,0.1502086497,0.4574033685,0.7356433288]","0.0 + 0.0*np.sin(x[:,1]**(3)*x[:,2]*x[:,5]**(3)) + 0.1502086497*sqrtAbs(x[:,1]**(3)*x[:,5]**(-2)) + 0.4574033685*sqrtAbs(x[:,0]*x[:,1]*x[:,3]*x[:,4]) + 0.7356433288*sqrtAbs(x[:,0]*x[:,1]*x[:,2]*x[:,3])"

"[Term Cos (fromList [(0,-3),(1,-1),(5,2)]),Term Cos (fromList [(0,-2),(2,-1),(5,2)]),Term SqrtAbs (fromList [(1,2),(4,1)]),Term Tanh (fromList [(0,1),(2,1)])]","[0.0,0.0,0.0,0.38659531140000003,10.188567177000001]","0.0 + 0.0*np.cos(x[:,0]**(-3)*x[:,1]**(-1)*x[:,5]**(2)) + 0.0*np.cos(x[:,0]**(-2)*x[:,2]**(-1)*x[:,5]**(2)) + 0.38659531140000003*sqrtAbs(x[:,1]**(2)*x[:,4]) + 10.188567177000001*np.tanh(x[:,0]*x[:,2])"

"[Term Cos (fromList [(0,-2),(4,1)]),Term Id (fromList [(2,3),(3,1)]),Term Id (fromList [(4,2)]),Term Sin (fromList [(0,1)])]","[0.0,0.0,0.3363795712,0.4360274388,9.8273301164]","0.0 + 0.0*np.cos(x[:,0]**(-2)*x[:,4]) + 0.3363795712*(x[:,2]**(3)*x[:,3]) + 0.4360274388*(x[:,4]**(2)) + 9.8273301164*np.sin(x[:,0])"

"[Term Cos (fromList [(4,-2)]),Term SqrtAbs (fromList [(0,1),(2,1),(3,1),(4,3)]),Term SqrtAbs (fromList [(0,1),(2,1),(3,1)]),Term Id (fromList [(0,1),(1,1)])]","[-0.3807661893032252,0.6187303257106118,5.161982823407768e-2,1.1190849845322046,1.023931468698012]","-0.3807661893032252 + 0.6187303257106118*np.cos(x[:,4]**(-2)) + 5.161982823407768e-2*sqrtAbs(x[:,0]*x[:,2]*x[:,3]*x[:,4]**(3)) + 1.1190849845322046*sqrtAbs(x[:,0]*x[:,2]*x[:,3]) + 1.023931468698012*(x[:,0]*x[:,1])"

"[Term Id (fromList [(0,1),(1,1),(3,2),(5,1)]),Term Id (fromList [(0,1),(1,1),(3,2),(5,-2)]),Term Exp (fromList [(0,1),(2,1),(4,1)]),Term Id (fromList [(0,1),(1,1)])]","[0.0,1.0414200000000001e-5,5.29599482e-2,1.2839687314000001,0.934427927]","0.0 + 1.0414200000000001e-5*(x[:,0]*x[:,1]*x[:,3]**(2)*x[:,5]) + 5.29599482e-2*(x[:,0]*x[:,1]*x[:,3]**(2)*x[:,5]**(-2)) + 1.2839687314000001*np.exp(x[:,0]*x[:,2]*x[:,4]) + 0.934427927*(x[:,0]*x[:,1])"

"[Term Id (fromList [(0,1),(1,1),(2,1)]),Term Tanh (fromList [(0,1),(4,2)])]","[1.6039730671,1.0907528798000001,3.0692447997000003]","1.6039730671 + 1.0907528798000001*(x[:,0]*x[:,1]*x[:,2]) + 3.0692447997000003*np.tanh(x[:,0]*x[:,4]**(2))"

"[Term SqrtAbs (fromList [(2,1)]),Term Tanh (fromList [(4,1)])]","[1.8756846992,3.6896501826000003,2.4459181818]","1.8756846992 + 3.6896501826000003*sqrtAbs(x[:,2]) + 2.4459181818*np.tanh(x[:,4])"

"[Term Log (fromList [(2,1),(4,3)]),Term Id (fromList [(2,1),(3,1),(4,1),(5,-1)]),Term Id (fromList [(0,1),(1,1)]),Term Id (fromList [(0,1)])]","[1.4000000000000001e-9,1.3e-9,0.9999999991,1.0000000003,1.9999999967000002]","1.4000000000000001e-9 + 1.3e-9*np.log(x[:,2]*x[:,4]**(3)) + 0.9999999991*(x[:,2]*x[:,3]*x[:,4]*x[:,5]**(-1)) + 1.0000000003*(x[:,0]*x[:,1]) + 1.9999999967000002*(x[:,0])"

"[Term Id (fromList [(0,1),(2,1),(3,1),(4,1),(5,-1)]),Term Id (fromList [(5,-3)]),Term Exp (fromList [(0,1),(1,1),(4,-1)]),Term Id (fromList [(0,1),(1,1)])]","[1.1116594135,1.7110654761000001,0.0,2.553635e-4,1.0113226544]","1.1116594135 + 1.7110654761000001*(x[:,0]*x[:,2]*x[:,3]*x[:,4]*x[:,5]**(-1)) + 0.0*(x[:,5]**(-3)) + 2.553635e-4*np.exp(x[:,0]*x[:,1]*x[:,4]**(-1)) + 1.0113226544*(x[:,0]*x[:,1])"

"[Term Cos (fromList [(2,-1),(5,3)]),Term Id (fromList [(0,1),(1,3),(3,1),(4,2),(5,-2)]),Term Exp (fromList [(0,1),(2,1),(4,2)]),Term Tanh (fromList [(0,1)])]","[0.0,0.0,1.1939004e-2,0.22754290000000002,9.6629320908]","0.0 + 0.0*np.cos(x[:,2]**(-1)*x[:,5]**(3)) + 1.1939004e-2*(x[:,0]*x[:,1]**(3)*x[:,3]*x[:,4]**(2)*x[:,5]**(-2)) + 0.22754290000000002*np.exp(x[:,0]*x[:,2]*x[:,4]**(2)) + 9.6629320908*np.tanh(x[:,0])"

"[Term Exp (fromList [(0,1),(2,1)]),Term Log (fromList [(4,-2)]),Term Id (fromList [(0,1),(2,1),(4,2)]),Term SqrtAbs (fromList [(0,1)])]","[1.3466047698379044,-2.405637082783347,1.741648168195079,4.553206049877461,9.145177013867894]","1.3466047698379044 + -2.405637082783347*np.exp(x[:,0]*x[:,2]) + 1.741648168195079*np.log(x[:,4]**(-2)) + 4.553206049877461*(x[:,0]*x[:,2]*x[:,4]**(2)) + 9.145177013867894*sqrtAbs(x[:,0])"

"[Term SqrtAbs (fromList [(0,1),(4,3)]),Term Id (fromList [(0,1)])]","[1.209565797,1.1100062803000001,7.2125911321]","1.209565797 + 1.1100062803000001*sqrtAbs(x[:,0]*x[:,4]**(3)) + 7.2125911321*(x[:,0])"

"[Term Sin (fromList [(1,1),(3,1)]),Term Sin (fromList [(0,1),(2,-1),(4,2),(5,2)]),Term Exp (fromList [(0,1),(2,1),(4,2)]),Term Tanh (fromList [(0,1)])]","[0.0,0.0,0.39660221900000003,0.9826426874,9.4615244234]","0.0 + 0.0*np.sin(x[:,1]*x[:,3]) + 0.39660221900000003*np.sin(x[:,0]*x[:,2]**(-1)*x[:,4]**(2)*x[:,5]**(2)) + 0.9826426874*np.exp(x[:,0]*x[:,2]*x[:,4]**(2)) + 9.4615244234*np.tanh(x[:,0])"

"[Term Exp (fromList [(2,1),(4,1)]),Term Sin (fromList [(0,1)]),Term Tanh (fromList [(0,1),(2,1),(4,2)]),Term Id (fromList [(0,1),(1,1)])]","[0.18855269060000002,0.2600176457,1.8044935286000001,0.7047121321,1.0028448918000001]","0.18855269060000002 + 0.2600176457*np.exp(x[:,2]*x[:,4]) + 1.8044935286000001*np.sin(x[:,0]) + 0.7047121321*np.tanh(x[:,0]*x[:,2]*x[:,4]**(2)) + 1.0028448918000001*(x[:,0]*x[:,1])"

"[Term Sin (fromList [(4,2)]),Term Cos (fromList [(4,1)]),Term Exp (fromList [(0,1),(4,1)])]","[-2.785392422803465e-2,-0.8066245757870342,2.9126131033805205,3.0849356778432697]","-2.785392422803465e-2 + -0.8066245757870342*np.sin(x[:,4]**(2)) + 2.9126131033805205*np.cos(x[:,4]) + 3.0849356778432697*np.exp(x[:,0]*x[:,4])"

"[Term Id (fromList [(0,1),(1,1)])]","[1.3851534815,1.1533146072]","1.3851534815 + 1.1533146072*(x[:,0]*x[:,1])"

"[Term Id (fromList [(0,1),(3,1)]),Term Id (fromList [(0,1),(2,1),(3,1),(4,1)]),Term Exp (fromList [(5,-1)]),Term Tanh (fromList [(2,1),(4,2)])]","[0.10341191580451348,8.159877079981005e-2,0.7853126777676372,4.300848322670173,-1.9431620885900946]","0.10341191580451348 + 8.159877079981005e-2*(x[:,0]*x[:,3]) + 0.7853126777676372*(x[:,0]*x[:,2]*x[:,3]*x[:,4]) + 4.300848322670173*np.exp(x[:,5]**(-1)) + -1.9431620885900946*np.tanh(x[:,2]*x[:,4]**(2))"

"[Term Id (fromList [(0,1),(2,1),(3,1),(4,-3),(5,-2)]),Term Id (fromList [(0,1)]),Term SqrtAbs (fromList [(0,1),(2,1),(3,1),(4,2)]),Term Id (fromList [(0,1),(1,1)])]","[0.22450639630000002,5.0758022347,0.4828427678,0.698397558,0.9987414934000001]","0.22450639630000002 + 5.0758022347*(x[:,0]*x[:,2]*x[:,3]*x[:,4]**(-3)*x[:,5]**(-2)) + 0.4828427678*(x[:,0]) + 0.698397558*sqrtAbs(x[:,0]*x[:,2]*x[:,3]*x[:,4]**(2)) + 0.9987414934000001*(x[:,0]*x[:,1])"

"[Term Id (fromList [(2,1),(3,1),(4,2),(5,-2)]),Term Id (fromList [(0,1)]),Term Tanh (fromList [(2,1)]),Term Id (fromList [(0,1),(1,1)])]","[0.0,3.2416955435,2.0471125355,0.5583879565000001,0.9978357825]","0.0 + 3.2416955435*(x[:,2]*x[:,3]*x[:,4]**(2)*x[:,5]**(-2)) + 2.0471125355*(x[:,0]) + 0.5583879565000001*np.tanh(x[:,2]) + 0.9978357825*(x[:,0]*x[:,1])"

"[Term Sin (fromList [(1,1),(5,2)]),Term Cos (fromList [(0,2),(3,2),(4,-1),(5,3)]),Term Id (fromList [(5,3)]),Term Id (fromList [(0,1),(1,1),(4,1),(5,-2)])]","[0.0,0.0,0.0,1.14088311e-2,25.8765914491]","0.0 + 0.0*np.sin(x[:,1]*x[:,5]**(2)) + 0.0*np.cos(x[:,0]**(2)*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]**(3)) + 1.14088311e-2*(x[:,5]**(3)) + 25.8765914491*(x[:,0]*x[:,1]*x[:,4]*x[:,5]**(-2))"

"[Term SqrtAbs (fromList [(4,-1)]),Term Log (fromList [(1,1)]),Term Id (fromList [(0,1),(1,1),(2,1),(4,2),(5,-2)]),Term SqrtAbs (fromList [(0,1),(1,1),(2,1)])]","[-0.6089108518872925,0.8853110746387172,0.38680452826808265,5.291635856254254,3.154173855803178]","-0.6089108518872925 + 0.8853110746387172*sqrtAbs(x[:,4]**(-1)) + 0.38680452826808265*np.log(x[:,1]) + 5.291635856254254*(x[:,0]*x[:,1]*x[:,2]*x[:,4]**(2)*x[:,5]**(-2)) + 3.154173855803178*sqrtAbs(x[:,0]*x[:,1]*x[:,2])"

"[Term Id (fromList [(2,2),(3,2),(5,-1)]),Term Tanh (fromList [(0,1)])]","[0.0,0.2016802254,11.4205813819]","0.0 + 0.2016802254*(x[:,2]**(2)*x[:,3]**(2)*x[:,5]**(-1)) + 11.4205813819*np.tanh(x[:,0])"

"[Term Tanh (fromList [(0,1),(4,-1)]),Term Id (fromList [(0,1),(1,1),(5,-1)]),Term Id (fromList [(0,1),(1,1)]),Term SqrtAbs (fromList [(0,1),(2,1),(3,1),(4,1)])]","[0.0,0.5476097592,1.0242626226,0.8319143517,1.0496490188]","0.0 + 0.5476097592*np.tanh(x[:,0]*x[:,4]**(-1)) + 1.0242626226*(x[:,0]*x[:,1]*x[:,5]**(-1)) + 0.8319143517*(x[:,0]*x[:,1]) + 1.0496490188*sqrtAbs(x[:,0]*x[:,2]*x[:,3]*x[:,4])"

"[Term Exp (fromList [(5,-2)]),Term SqrtAbs (fromList [(0,1),(1,1),(3,1)]),Term Id (fromList [(2,1),(3,1),(4,1),(5,-1)]),Term Id (fromList [(0,1),(1,1)])]","[0.2091291488,0.36017131490000004,3.03824218e-2,0.8840254872000001,1.1188991362]","0.2091291488 + 0.36017131490000004*np.exp(x[:,5]**(-2)) + 3.03824218e-2*sqrtAbs(x[:,0]*x[:,1]*x[:,3]) + 0.8840254872000001*(x[:,2]*x[:,3]*x[:,4]*x[:,5]**(-1)) + 1.1188991362*(x[:,0]*x[:,1])"

"[Term Id (fromList [(0,1),(1,1)]),Term SqrtAbs (fromList [(0,1),(2,1)])]","[0.24849759740000002,1.038584008,2.8455081906]","0.24849759740000002 + 1.038584008*(x[:,0]*x[:,1]) + 2.8455081906*sqrtAbs(x[:,0]*x[:,2])"

"[Term Log (fromList [(5,1)]),Term Tanh (fromList [(4,-2)]),Term Tanh (fromList [(0,1)]),Term Exp (fromList [(0,1),(4,1)])]","[-0.22046886900019802,-0.9935529695064155,3.626489924948344,0.4439938106965875,2.9954882626287915]","-0.22046886900019802 + -0.9935529695064155*np.log(x[:,5]) + 3.626489924948344*np.tanh(x[:,4]**(-2)) + 0.4439938106965875*np.tanh(x[:,0]) + 2.9954882626287915*np.exp(x[:,0]*x[:,4])"

"[Term Cos (fromList [(0,-1),(3,3),(4,2)]),Term Cos (fromList [(0,1),(1,-2),(4,1),(5,3)]),Term Id (fromList [(1,1),(4,-3),(5,2)]),Term Id (fromList [(0,1),(4,1)])]","[0.0,0.0,0.0,8.5549257e-3,7.212139945100001]","0.0 + 0.0*np.cos(x[:,0]**(-1)*x[:,3]**(3)*x[:,4]**(2)) + 0.0*np.cos(x[:,0]*x[:,1]**(-2)*x[:,4]*x[:,5]**(3)) + 8.5549257e-3*(x[:,1]*x[:,4]**(-3)*x[:,5]**(2)) + 7.212139945100001*(x[:,0]*x[:,4])"

"[Term Id (fromList [(2,3),(3,3),(4,3),(5,-1)]),Term Id (fromList [(0,1),(1,1)]),Term Exp (fromList [(0,1)])]","[0.0,7.7232953e-3,1.0033005695000001,1.0125571564]","0.0 + 7.7232953e-3*(x[:,2]**(3)*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(-1)) + 1.0033005695000001*(x[:,0]*x[:,1]) + 1.0125571564*np.exp(x[:,0])"

"[Term SqrtAbs (fromList [(1,1),(4,2)]),Term Id (fromList [(4,2)]),Term Log (fromList [(0,3),(1,2)])]","[0.7235426568000001,0.401223979,0.0,1.8697171886000001]","0.7235426568000001 + 0.401223979*sqrtAbs(x[:,1]*x[:,4]**(2)) + 0.0*(x[:,4]**(2)) + 1.8697171886000001*np.log(x[:,0]**(3)*x[:,1]**(2))"

"[Term Id (fromList [(0,1),(1,1)]),Term Tanh (fromList [(5,-3)]),Term Tanh (fromList [(0,3),(2,1),(3,3),(4,3),(5,-3)]),Term Exp (fromList [(2,1)])]","[0.576630206,1.0278138593000001,0.0,1.0768492914,0.5148343056]","0.576630206 + 1.0278138593000001*(x[:,0]*x[:,1]) + 0.0*np.tanh(x[:,5]**(-3)) + 1.0768492914*np.tanh(x[:,0]**(3)*x[:,2]*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(-3)) + 0.5148343056*np.exp(x[:,2])"

"[Term Log (fromList [(5,-2)]),Term Exp (fromList [(5,1)]),Term Id (fromList [(0,2),(3,1)]),Term SqrtAbs (fromList [(0,1),(1,1),(2,1)])]","[0.0,0.0,0.0,0.46566922660000004,3.339822989]","0.0 + 0.0*np.log(x[:,5]**(-2)) + 0.0*np.exp(x[:,5]) + 0.46566922660000004*(x[:,0]**(2)*x[:,3]) + 3.339822989*sqrtAbs(x[:,0]*x[:,1]*x[:,2])"

"[Term Tanh (fromList [(0,1),(4,1)]),Term Id (fromList [(0,1),(2,1),(3,1),(5,-1)]),Term SqrtAbs (fromList [(0,1),(2,1),(3,1),(4,2)]),Term Id (fromList [(0,1),(1,1)])]","[0.5293254273,0.7805603075,1.5029641303,0.2361594053,0.9927693021]","0.5293254273 + 0.7805603075*np.tanh(x[:,0]*x[:,4]) + 1.5029641303*(x[:,0]*x[:,2]*x[:,3]*x[:,5]**(-1)) + 0.2361594053*sqrtAbs(x[:,0]*x[:,2]*x[:,3]*x[:,4]**(2)) + 0.9927693021*(x[:,0]*x[:,1])"

"[Term Cos (fromList [(0,3),(1,3),(4,-2),(5,3)]),Term Tanh (fromList [(1,-2),(2,1),(3,2)]),Term Id (fromList [(4,3)]),Term Id (fromList [(0,1),(1,1)])]","[0.0,0.0,1.4073982254000001,0.1174160352,1.2517957848]","0.0 + 0.0*np.cos(x[:,0]**(3)*x[:,1]**(3)*x[:,4]**(-2)*x[:,5]**(3)) + 1.4073982254000001*np.tanh(x[:,1]**(-2)*x[:,2]*x[:,3]**(2)) + 0.1174160352*(x[:,4]**(3)) + 1.2517957848*(x[:,0]*x[:,1])"

"[Term Sin (fromList [(0,3),(2,-2),(3,1)]),Term Exp (fromList [(0,2),(2,-1)]),Term SqrtAbs (fromList [(0,1),(2,1)])]","[0.0,0.0,0.663463942,9.1919940877]","0.0 + 0.0*np.sin(x[:,0]**(3)*x[:,2]**(-2)*x[:,3]) + 0.663463942*np.exp(x[:,0]**(2)*x[:,2]**(-1)) + 9.1919940877*sqrtAbs(x[:,0]*x[:,2])"

"[Term Id (fromList [(0,1),(4,-2)]),Term Id (fromList [(0,1),(1,1),(5,-1)]),Term SqrtAbs (fromList [(0,1),(2,1),(3,1),(4,2)]),Term Id (fromList [(0,1),(1,1)])]","[4.2703254600000004e-2,0.9463519669,1.0985943131,0.8575920803,0.8111241734]","4.2703254600000004e-2 + 0.9463519669*(x[:,0]*x[:,4]**(-2)) + 1.0985943131*(x[:,0]*x[:,1]*x[:,5]**(-1)) + 0.8575920803*sqrtAbs(x[:,0]*x[:,2]*x[:,3]*x[:,4]**(2)) + 0.8111241734*(x[:,0]*x[:,1])"

"[Term Id (fromList [(0,1),(1,1)]),Term SqrtAbs (fromList [(2,1),(3,1),(4,1)]),Term Exp (fromList [(0,1),(4,-1)]),Term Log (fromList [(0,1)])]","[0.5729168482,1.0021984495,0.780208766,0.1639199688,1.0268900584]","0.5729168482 + 1.0021984495*(x[:,0]*x[:,1]) + 0.780208766*sqrtAbs(x[:,2]*x[:,3]*x[:,4]) + 0.1639199688*np.exp(x[:,0]*x[:,4]**(-1)) + 1.0268900584*np.log(x[:,0])"

"[Term Exp (fromList [(1,1)]),Term Id (fromList [(0,1),(3,1),(4,-2)]),Term Id (fromList [(0,1),(1,1),(4,1)]),Term Tanh (fromList [(2,1)])]","[0.0,3.6981000000000002e-6,0.4490878465,0.7277720474,2.2595722459000003]","0.0 + 3.6981000000000002e-6*np.exp(x[:,1]) + 0.4490878465*(x[:,0]*x[:,3]*x[:,4]**(-2)) + 0.7277720474*(x[:,0]*x[:,1]*x[:,4]) + 2.2595722459000003*np.tanh(x[:,2])"

"[Term Sin (fromList [(1,2),(3,2),(4,2),(5,3)]),Term Id (fromList [(1,1),(3,2),(4,-1),(5,2)]),Term Exp (fromList [(0,1),(4,1)])]","[0.0,0.0,7.18897e-5,2.7204359486]","0.0 + 0.0*np.sin(x[:,1]**(2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(3)) + 7.18897e-5*(x[:,1]*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]**(2)) + 2.7204359486*np.exp(x[:,0]*x[:,4])"

"[Term Cos (fromList [(0,-3),(2,3),(3,2),(4,-2),(5,-1)]),Term Exp (fromList [(2,3)]),Term Id (fromList [(0,1),(3,1),(4,2),(5,-1)]),Term Id (fromList [(0,1),(1,1)])]","[0.0,0.0,0.8785439039,0.6483806141,1.0532551839]","0.0 + 0.0*np.cos(x[:,0]**(-3)*x[:,2]**(3)*x[:,3]**(2)*x[:,4]**(-2)*x[:,5]**(-1)) + 0.8785439039*np.exp(x[:,2]**(3)) + 0.6483806141*(x[:,0]*x[:,3]*x[:,4]**(2)*x[:,5]**(-1)) + 1.0532551839*(x[:,0]*x[:,1])"

"[Term SqrtAbs (fromList [(2,1),(3,1)]),Term Id (fromList [(0,1),(2,1),(3,1),(4,2),(5,-2)]),Term Id (fromList [(0,1)]),Term Id (fromList [(0,1),(1,1)])]","[1.18900033e-2,0.4290243187,3.9090948531,1.3200758238,0.9924611372000001]","1.18900033e-2 + 0.4290243187*sqrtAbs(x[:,2]*x[:,3]) + 3.9090948531*(x[:,0]*x[:,2]*x[:,3]*x[:,4]**(2)*x[:,5]**(-2)) + 1.3200758238*(x[:,0]) + 0.9924611372000001*(x[:,0]*x[:,1])"
