expr,weights,python
"[Term Exp (fromList [(0,1),(1,3),(2,-3),(3,2),(4,3),(5,-3)]),Term Tanh (fromList [(0,-2),(1,-2),(2,-3),(3,2),(4,-1),(5,1)]),Term Tanh (fromList [(0,2),(1,-3),(2,3)]),Term Exp (fromList [(1,-3),(2,-3),(3,3),(4,-3),(5,3)]),Term SqrtAbs (fromList [(0,1),(1,3),(2,-2),(4,-2),(5,-3)]),Term Tanh (fromList [(0,-1),(1,-3),(2,-2),(3,3),(4,-1),(5,3)]),Term Cos (fromList [(0,3),(1,3),(2,-2),(3,-3),(4,-2),(5,3)]),Term SqrtAbs (fromList [(0,1),(2,3),(3,-2),(4,3),(5,3)]),Term Cos (fromList [(1,-1),(5,3)]),Term SqrtAbs (fromList [(1,-2),(2,-2),(3,2),(4,-1),(5,1)]),Term Tanh (fromList [(1,1),(5,-1)]),Term Exp (fromList [(0,2),(1,1),(2,-3),(3,-3),(4,1),(5,3)]),Term Exp (fromList [(0,2),(1,1),(3,-3),(5,3)]),Term Tanh (fromList [(0,-3),(1,-3),(2,1),(3,1),(5,-2)]),Term Id (fromList [(0,1),(1,2),(2,-3),(3,-3),(4,1),(5,2)]),Term SqrtAbs (fromList [(1,-3),(2,2),(3,1),(4,-3),(5,3)])]","[-3.9965461167228246e8,1800067.163829732,384.43143663913315,1811753.9739212343,335.5944448985351,2.657363905473454,62.174878843583095,3.9775848365363896e8,1.2078707731532865,-5263.428344542938,-26.591050473856406,238.63691280603618,97432.91164027089,-2749.341454911789,5622.20564872795,47634.005462954825,26.72191341572913]","-3.9965461167228246e8 + 1800067.163829732*np.exp(x[:,0]*x[:,1]**(3)*x[:,2]**(-3)*x[:,3]**(2)*x[:,4]**(3)*x[:,5]**(-3)) + 384.43143663913315*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,2]**(-3)*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]) + 1811753.9739212343*np.tanh(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(3)) + 335.5944448985351*np.exp(x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(3)) + 2.657363905473454*sqrtAbs(x[:,0]*x[:,1]**(3)*x[:,2]**(-2)*x[:,4]**(-2)*x[:,5]**(-3)) + 62.174878843583095*np.tanh(x[:,0]**(-1)*x[:,1]**(-3)*x[:,2]**(-2)*x[:,3]**(3)*x[:,4]**(-1)*x[:,5]**(3)) + 3.9775848365363896e8*np.cos(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(-2)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(3)) + 1.2078707731532865*sqrtAbs(x[:,0]*x[:,2]**(3)*x[:,3]**(-2)*x[:,4]**(3)*x[:,5]**(3)) + -5263.428344542938*np.cos(x[:,1]**(-1)*x[:,5]**(3)) + -26.591050473856406*sqrtAbs(x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]) + 238.63691280603618*np.tanh(x[:,1]*x[:,5]**(-1)) + 97432.91164027089*np.exp(x[:,0]**(2)*x[:,1]*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(3)) + -2749.341454911789*np.exp(x[:,0]**(2)*x[:,1]*x[:,3]**(-3)*x[:,5]**(3)) + 5622.20564872795*np.tanh(x[:,0]**(-3)*x[:,1]**(-3)*x[:,2]*x[:,3]*x[:,5]**(-2)) + 47634.005462954825*(x[:,0]*x[:,1]**(2)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(2)) + 26.72191341572913*sqrtAbs(x[:,1]**(-3)*x[:,2]**(2)*x[:,3]*x[:,4]**(-3)*x[:,5]**(3))"

"[Term Exp (fromList [(0,1),(1,1),(3,3),(4,-3),(5,-2)]),Term Sin (fromList [(1,-3),(2,3),(3,1),(4,-3),(5,3)]),Term Tanh (fromList [(0,2),(1,-3),(2,-1),(3,-1),(4,3)]),Term Tanh (fromList [(1,-3),(2,3),(3,-1),(4,-3),(5,3)]),Term Tanh (fromList [(0,2),(1,-3),(2,-1),(3,-2),(5,-1)]),Term Cos (fromList [(1,1),(2,1),(3,1),(4,-1),(5,3)]),Term Sin (fromList [(0,1),(1,-3),(2,-1),(3,1),(4,1),(5,2)]),Term Tanh (fromList [(0,-1),(1,-3),(3,-1),(4,-3),(5,2)]),Term Cos (fromList [(0,1),(1,-1),(3,1),(4,-1),(5,1)]),Term SqrtAbs (fromList [(0,3),(2,-3),(3,-1),(4,-2),(5,1)]),Term Sin (fromList [(0,3),(1,3),(2,-3),(3,-3),(4,-3),(5,3)]),Term Cos (fromList [(0,1),(2,1),(4,-1),(5,3)]),Term Id (fromList [(0,1),(1,3),(2,-2),(4,-2),(5,3)]),Term Cos (fromList [(2,1),(3,-2),(4,-1),(5,3)]),Term Cos (fromList [(0,1),(1,1),(2,-3),(3,-3),(4,1),(5,2)]),Term Exp (fromList [(0,1),(1,3),(2,-3),(3,-3),(4,-2),(5,2)])]","[-9.735831537750419e8,-199.78012024316376,0.8243747708286668,174.48671705834,-17.254167850350115,-4.8939655746226975,-405.72299868565705,-0.5623027855328862,369.53558313028975,-2.73684958896212,-69.4669668064836,-2660038.4972246215,-142.1566036974288,109962.79078390542,-1096764.0021386608,9.826365608614902e8,-7956261.948645371]","-9.735831537750419e8 + -199.78012024316376*np.exp(x[:,0]*x[:,1]*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-2)) + 0.8243747708286668*np.sin(x[:,1]**(-3)*x[:,2]**(3)*x[:,3]*x[:,4]**(-3)*x[:,5]**(3)) + 174.48671705834*np.tanh(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(3)) + -17.254167850350115*np.tanh(x[:,1]**(-3)*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + -4.8939655746226975*np.tanh(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,5]**(-1)) + -405.72299868565705*np.cos(x[:,1]*x[:,2]*x[:,3]*x[:,4]**(-1)*x[:,5]**(3)) + -0.5623027855328862*np.sin(x[:,0]*x[:,1]**(-3)*x[:,2]**(-1)*x[:,3]*x[:,4]*x[:,5]**(2)) + 369.53558313028975*np.tanh(x[:,0]**(-1)*x[:,1]**(-3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(2)) + -2.73684958896212*np.cos(x[:,0]*x[:,1]**(-1)*x[:,3]*x[:,4]**(-1)*x[:,5]) + -69.4669668064836*sqrtAbs(x[:,0]**(3)*x[:,2]**(-3)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,5]) + -2660038.4972246215*np.sin(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + -142.1566036974288*np.cos(x[:,0]*x[:,2]*x[:,4]**(-1)*x[:,5]**(3)) + 109962.79078390542*(x[:,0]*x[:,1]**(3)*x[:,2]**(-2)*x[:,4]**(-2)*x[:,5]**(3)) + -1096764.0021386608*np.cos(x[:,2]*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(3)) + 9.826365608614902e8*np.cos(x[:,0]*x[:,1]*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(2)) + -7956261.948645371*np.exp(x[:,0]*x[:,1]**(3)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(2))"

"[Term Tanh (fromList [(0,-3),(2,-1),(3,1),(4,-2),(5,3)]),Term Tanh (fromList [(0,1),(1,3),(2,-3),(4,3),(5,-3)]),Term Exp (fromList [(1,3),(2,-3),(3,-1),(4,-3),(5,3)]),Term Cos (fromList [(0,3),(2,-3),(5,3)]),Term Tanh (fromList [(0,-3),(1,1),(2,2),(3,-1),(4,1),(5,3)]),Term Tanh (fromList [(0,-1),(1,2),(2,-3),(3,-3),(4,2),(5,2)]),Term Exp (fromList [(0,3),(1,-3),(2,-3),(3,3),(5,-3)]),Term Sin (fromList [(2,-3),(3,-3),(4,3),(5,3)]),Term Tanh (fromList [(0,-1),(1,1),(2,-1),(3,-3)]),Term Tanh (fromList [(0,-3),(1,3),(2,-1),(3,-3),(4,3),(5,3)]),Term Cos (fromList [(3,-1),(5,3)]),Term Tanh (fromList [(0,1),(2,-1),(3,-1),(4,-1),(5,-3)]),Term Tanh (fromList [(0,3),(1,3),(2,-3),(4,2),(5,3)]),Term Cos (fromList [(0,1),(1,3),(2,-1),(3,-2),(4,-1),(5,2)]),Term Tanh (fromList [(0,-2),(1,1),(2,-1),(3,-2),(4,2),(5,3)]),Term Tanh (fromList [(0,-1),(3,-2),(4,2),(5,-3)])]","[-1.146382943911355e8,7387.960048503019,40.73467907740512,3617980.0657620877,-1414.1649068208847,-447.5893342203116,-515617.5781055852,590956.9016925283,-32706.40267515243,1867.799065804184,-42231.76596139751,-239671.38869739056,-9.784796450774074,-80.4370728838228,1.1126150610310614e8,-42095.78939240743,74.85479364309536]","-1.146382943911355e8 + 7387.960048503019*np.tanh(x[:,0]**(-3)*x[:,2]**(-1)*x[:,3]*x[:,4]**(-2)*x[:,5]**(3)) + 40.73467907740512*np.tanh(x[:,0]*x[:,1]**(3)*x[:,2]**(-3)*x[:,4]**(3)*x[:,5]**(-3)) + 3617980.0657620877*np.exp(x[:,1]**(3)*x[:,2]**(-3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + -1414.1649068208847*np.cos(x[:,0]**(3)*x[:,2]**(-3)*x[:,5]**(3)) + -447.5893342203116*np.tanh(x[:,0]**(-3)*x[:,1]*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]*x[:,5]**(3)) + -515617.5781055852*np.tanh(x[:,0]**(-1)*x[:,1]**(2)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(2)*x[:,5]**(2)) + 590956.9016925283*np.exp(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(3)*x[:,5]**(-3)) + -32706.40267515243*np.sin(x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)) + 1867.799065804184*np.tanh(x[:,0]**(-1)*x[:,1]*x[:,2]**(-1)*x[:,3]**(-3)) + -42231.76596139751*np.tanh(x[:,0]**(-3)*x[:,1]**(3)*x[:,2]**(-1)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)) + -239671.38869739056*np.cos(x[:,3]**(-1)*x[:,5]**(3)) + -9.784796450774074*np.tanh(x[:,0]*x[:,2]**(-1)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(-3)) + -80.4370728838228*np.tanh(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(-3)*x[:,4]**(2)*x[:,5]**(3)) + 1.1126150610310614e8*np.cos(x[:,0]*x[:,1]**(3)*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(2)) + -42095.78939240743*np.tanh(x[:,0]**(-2)*x[:,1]*x[:,2]**(-1)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(3)) + 74.85479364309536*np.tanh(x[:,0]**(-1)*x[:,3]**(-2)*x[:,4]**(2)*x[:,5]**(-3))"

"[Term Sin (fromList [(0,1),(1,2),(2,-3),(3,-2),(4,-2),(5,3)]),Term Sin (fromList [(0,2),(1,-3),(3,1),(4,-3)]),Term Tanh (fromList [(0,3),(1,1),(2,-3),(4,-3),(5,3)]),Term Cos (fromList [(1,-2),(2,-2),(3,3),(4,-2),(5,3)]),Term Tanh (fromList [(0,-2),(1,2),(2,-3),(3,-3),(4,-3),(5,-1)]),Term Cos (fromList [(5,3)]),Term SqrtAbs (fromList [(1,2),(5,3)]),Term Cos (fromList [(0,2),(1,1),(2,-3),(3,2),(5,2)]),Term SqrtAbs (fromList [(1,3),(2,3),(3,-3),(4,-3)]),Term Cos (fromList [(5,1)]),Term Tanh (fromList [(0,1),(1,3),(2,-3),(3,1),(4,2),(5,3)]),Term SqrtAbs (fromList [(1,3),(2,3),(3,3)]),Term SqrtAbs (fromList [(0,1),(1,-2),(2,1),(3,3),(4,3),(5,3)]),Term SqrtAbs (fromList [(1,-2),(2,-2),(3,-3),(4,-2),(5,3)]),Term Cos (fromList [(2,-3),(3,1),(4,2),(5,3)]),Term Tanh (fromList [(1,-1),(2,-3),(3,3),(4,3),(5,3)])]","[-57344.53982846854,909126.8970756545,0.23362786026911686,430.34177201466537,-90.00679530819906,0.6874202926901308,-32229.627458601917,458.5952645375414,-113.43417908811134,-82.54482220048004,1310.8669525345733,373.2014374630663,-0.13998219647414115,6.012470509586276e-2,3095.866764917161,88475.133841273,13.026336307291452]","-57344.53982846854 + 909126.8970756545*np.sin(x[:,0]*x[:,1]**(2)*x[:,2]**(-3)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(3)) + 0.23362786026911686*np.sin(x[:,0]**(2)*x[:,1]**(-3)*x[:,3]*x[:,4]**(-3)) + 430.34177201466537*np.tanh(x[:,0]**(3)*x[:,1]*x[:,2]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + -90.00679530819906*np.cos(x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(3)*x[:,4]**(-2)*x[:,5]**(3)) + 0.6874202926901308*np.tanh(x[:,0]**(-2)*x[:,1]**(2)*x[:,2]**(-3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(-1)) + -32229.627458601917*np.cos(x[:,5]**(3)) + 458.5952645375414*sqrtAbs(x[:,1]**(2)*x[:,5]**(3)) + -113.43417908811134*np.cos(x[:,0]**(2)*x[:,1]*x[:,2]**(-3)*x[:,3]**(2)*x[:,5]**(2)) + -82.54482220048004*sqrtAbs(x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)) + 1310.8669525345733*np.cos(x[:,5]) + 373.2014374630663*np.tanh(x[:,0]*x[:,1]**(3)*x[:,2]**(-3)*x[:,3]*x[:,4]**(2)*x[:,5]**(3)) + -0.13998219647414115*sqrtAbs(x[:,1]**(3)*x[:,2]**(3)*x[:,3]**(3)) + 6.012470509586276e-2*sqrtAbs(x[:,0]*x[:,1]**(-2)*x[:,2]*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(3)) + 3095.866764917161*sqrtAbs(x[:,1]**(-2)*x[:,2]**(-2)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,5]**(3)) + 88475.133841273*np.cos(x[:,2]**(-3)*x[:,3]*x[:,4]**(2)*x[:,5]**(3)) + 13.026336307291452*np.tanh(x[:,1]**(-1)*x[:,2]**(-3)*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(3))"

"[Term Exp (fromList [(0,1),(2,3),(3,-3),(4,3),(5,3)]),Term Id (fromList [(0,3),(2,2),(3,3),(4,-3)]),Term Cos (fromList [(1,-3),(2,3),(4,-2),(5,3)]),Term Id (fromList [(0,3),(1,1),(2,2),(3,-3),(4,-3),(5,3)]),Term Tanh (fromList [(0,2),(2,-1),(4,-2),(5,-3)]),Term Tanh (fromList [(1,1),(3,-2),(4,1),(5,-3)]),Term Sin (fromList [(0,1),(1,1),(2,2),(3,-3),(4,-3),(5,3)]),Term Exp (fromList [(1,-1),(2,-1),(3,1),(4,1),(5,3)]),Term Tanh (fromList [(1,3),(2,-2),(3,1),(5,-3)]),Term Tanh (fromList [(1,-1),(5,-1)]),Term Id (fromList [(1,-3),(2,-3),(4,-1),(5,3)]),Term Cos (fromList [(1,1),(2,2),(3,-2),(4,-2),(5,3)]),Term SqrtAbs (fromList [(0,1),(1,-1),(2,3),(3,-3),(4,-3),(5,3)]),Term Cos (fromList [(1,-2),(2,1),(4,-1),(5,3)]),Term Exp (fromList [(0,2),(1,1),(2,1),(4,-1),(5,1)]),Term Id (fromList [(1,3),(2,2),(4,3),(5,3)])]","[662418.3209125646,1.3584001428941237,1.1161526692520771e-4,1.1492631838879508,-156.3318801758919,-1.041465526843789,13.394482471441183,11237.381274398342,4.973650056349527,13.123095122827042,-8914.13601836091,2006.0846576614322,-653211.0463180254,77.04540035181026,-327.32990838433085,2.9370398442514706e-4,0.4716671804651199]","662418.3209125646 + 1.3584001428941237*np.exp(x[:,0]*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)) + 1.1161526692520771e-4*(x[:,0]**(3)*x[:,2]**(2)*x[:,3]**(3)*x[:,4]**(-3)) + 1.1492631838879508*np.cos(x[:,1]**(-3)*x[:,2]**(3)*x[:,4]**(-2)*x[:,5]**(3)) + -156.3318801758919*(x[:,0]**(3)*x[:,1]*x[:,2]**(2)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + -1.041465526843789*np.tanh(x[:,0]**(2)*x[:,2]**(-1)*x[:,4]**(-2)*x[:,5]**(-3)) + 13.394482471441183*np.tanh(x[:,1]*x[:,3]**(-2)*x[:,4]*x[:,5]**(-3)) + 11237.381274398342*np.sin(x[:,0]*x[:,1]*x[:,2]**(2)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + 4.973650056349527*np.exp(x[:,1]**(-1)*x[:,2]**(-1)*x[:,3]*x[:,4]*x[:,5]**(3)) + 13.123095122827042*np.tanh(x[:,1]**(3)*x[:,2]**(-2)*x[:,3]*x[:,5]**(-3)) + -8914.13601836091*np.tanh(x[:,1]**(-1)*x[:,5]**(-1)) + 2006.0846576614322*(x[:,1]**(-3)*x[:,2]**(-3)*x[:,4]**(-1)*x[:,5]**(3)) + -653211.0463180254*np.cos(x[:,1]*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(3)) + 77.04540035181026*sqrtAbs(x[:,0]*x[:,1]**(-1)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + -327.32990838433085*np.cos(x[:,1]**(-2)*x[:,2]*x[:,4]**(-1)*x[:,5]**(3)) + 2.9370398442514706e-4*np.exp(x[:,0]**(2)*x[:,1]*x[:,2]*x[:,4]**(-1)*x[:,5]) + 0.4716671804651199*(x[:,1]**(3)*x[:,2]**(2)*x[:,4]**(3)*x[:,5]**(3))"

"[Term Tanh (fromList [(0,3),(2,1),(4,2)]),Term Tanh (fromList [(0,-3),(1,3),(2,-3),(3,2),(4,-1)]),Term Sin (fromList [(0,3),(1,-1),(2,-3),(3,1),(4,-3),(5,1)]),Term SqrtAbs (fromList [(0,2),(2,-1),(3,-3),(4,-1),(5,-2)]),Term Id (fromList [(0,1),(4,-1),(5,3)]),Term Cos (fromList [(1,-1),(4,-3),(5,3)]),Term Cos (fromList [(2,2),(3,-3),(4,-3),(5,1)]),Term Exp (fromList [(0,3),(1,3),(2,1),(5,-1)]),Term Cos (fromList [(0,3),(1,3),(2,-2),(3,-1),(4,1),(5,3)]),Term Tanh (fromList [(1,1),(2,3),(3,-3),(4,-3),(5,-2)]),Term Tanh (fromList [(0,3),(1,-1),(2,-1),(3,-3),(4,2)]),Term Id (fromList [(1,1),(2,3),(3,-3),(4,-3),(5,3)]),Term Cos (fromList [(0,1),(1,-1),(2,-3),(3,1),(5,-2)]),Term SqrtAbs (fromList [(2,3),(3,3),(5,2)]),Term Cos (fromList [(2,3),(3,-1),(4,-3),(5,3)]),Term Cos (fromList [(1,1),(2,1),(3,-1),(5,3)])]","[-1.6473853674651617e8,-1.6438762752537954e8,-1879.310953160856,-17.436378103341724,-1.9416859652307827,82.22555600292064,671064.4415101741,-284804.3495612034,1.643895102181496e8,-2056.823746744296,-9.786696922824525,-5.087848707445448,-10979.481791185879,-0.1911565780229453,-0.12005492907526641,-18790.677493877873,-14495.914484848741]","-1.6473853674651617e8 + -1.6438762752537954e8*np.tanh(x[:,0]**(3)*x[:,2]*x[:,4]**(2)) + -1879.310953160856*np.tanh(x[:,0]**(-3)*x[:,1]**(3)*x[:,2]**(-3)*x[:,3]**(2)*x[:,4]**(-1)) + -17.436378103341724*np.sin(x[:,0]**(3)*x[:,1]**(-1)*x[:,2]**(-3)*x[:,3]*x[:,4]**(-3)*x[:,5]) + -1.9416859652307827*sqrtAbs(x[:,0]**(2)*x[:,2]**(-1)*x[:,3]**(-3)*x[:,4]**(-1)*x[:,5]**(-2)) + 82.22555600292064*(x[:,0]*x[:,4]**(-1)*x[:,5]**(3)) + 671064.4415101741*np.cos(x[:,1]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + -284804.3495612034*np.cos(x[:,2]**(2)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]) + 1.643895102181496e8*np.exp(x[:,0]**(3)*x[:,1]**(3)*x[:,2]*x[:,5]**(-1)) + -2056.823746744296*np.cos(x[:,0]**(3)*x[:,1]**(3)*x[:,2]**(-2)*x[:,3]**(-1)*x[:,4]*x[:,5]**(3)) + -9.786696922824525*np.tanh(x[:,1]*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(-2)) + -5.087848707445448*np.tanh(x[:,0]**(3)*x[:,1]**(-1)*x[:,2]**(-1)*x[:,3]**(-3)*x[:,4]**(2)) + -10979.481791185879*(x[:,1]*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(3)) + -0.1911565780229453*np.cos(x[:,0]*x[:,1]**(-1)*x[:,2]**(-3)*x[:,3]*x[:,5]**(-2)) + -0.12005492907526641*sqrtAbs(x[:,2]**(3)*x[:,3]**(3)*x[:,5]**(2)) + -18790.677493877873*np.cos(x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)) + -14495.914484848741*np.cos(x[:,1]*x[:,2]*x[:,3]**(-1)*x[:,5]**(3))"

"[Term Id (fromList [(0,2),(3,-3)]),Term Sin (fromList [(0,3),(2,1),(3,-3),(4,-1),(5,1)]),Term Tanh (fromList [(0,1),(1,2),(2,3),(3,-3),(4,-1),(5,1)]),Term Sin (fromList [(0,1),(5,1)]),Term Id (fromList [(1,1),(2,-2),(3,3),(4,3),(5,3)]),Term Id (fromList [(0,3),(3,-3),(4,3),(5,-1)]),Term Sin (fromList [(0,2),(1,-3),(2,3),(3,1),(4,-1)]),Term Tanh (fromList [(1,2),(2,1),(3,-3),(4,-1),(5,-3)]),Term Cos (fromList [(1,-1),(5,3)]),Term Tanh (fromList [(0,3),(1,1),(2,3),(3,-1),(4,-2),(5,2)]),Term SqrtAbs (fromList [(0,2),(1,1),(2,3),(3,3),(4,3),(5,-1)]),Term Tanh (fromList [(0,2),(2,-1),(5,1)]),Term Tanh (fromList [(1,2),(2,1),(3,-3),(5,3)]),Term Cos (fromList [(2,1),(3,-3),(5,3)]),Term Tanh (fromList [(1,2),(2,3),(3,-1),(4,-2),(5,-1)]),Term Exp (fromList [(0,1),(1,-3),(3,-1),(5,3)])]","[114144.76365477503,-2.2597070615614827,-8.804708187155667,-16.81679837755513,4.168983950962061,-0.31822250444300726,3.2665235119046427e-3,0.256949610829975,-2.9090111884718377,-6158.606668298703,-3.913567936116488,-2.6429915336269685e-5,-5.978351722945639,-3282.3954324651295,-108542.8376287119,535.2949865900638,24.629705825354442]","114144.76365477503 + -2.2597070615614827*(x[:,0]**(2)*x[:,3]**(-3)) + -8.804708187155667*np.sin(x[:,0]**(3)*x[:,2]*x[:,3]**(-3)*x[:,4]**(-1)*x[:,5]) + -16.81679837755513*np.tanh(x[:,0]*x[:,1]**(2)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]**(-1)*x[:,5]) + 4.168983950962061*np.sin(x[:,0]*x[:,5]) + -0.31822250444300726*(x[:,1]*x[:,2]**(-2)*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(3)) + 3.2665235119046427e-3*(x[:,0]**(3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(-1)) + 0.256949610829975*np.sin(x[:,0]**(2)*x[:,1]**(-3)*x[:,2]**(3)*x[:,3]*x[:,4]**(-1)) + -2.9090111884718377*np.tanh(x[:,1]**(2)*x[:,2]*x[:,3]**(-3)*x[:,4]**(-1)*x[:,5]**(-3)) + -6158.606668298703*np.cos(x[:,1]**(-1)*x[:,5]**(3)) + -3.913567936116488*np.tanh(x[:,0]**(3)*x[:,1]*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,5]**(2)) + -2.6429915336269685e-5*sqrtAbs(x[:,0]**(2)*x[:,1]*x[:,2]**(3)*x[:,3]**(3)*x[:,4]**(3)*x[:,5]**(-1)) + -5.978351722945639*np.tanh(x[:,0]**(2)*x[:,2]**(-1)*x[:,5]) + -3282.3954324651295*np.tanh(x[:,1]**(2)*x[:,2]*x[:,3]**(-3)*x[:,5]**(3)) + -108542.8376287119*np.cos(x[:,2]*x[:,3]**(-3)*x[:,5]**(3)) + 535.2949865900638*np.tanh(x[:,1]**(2)*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,5]**(-1)) + 24.629705825354442*np.exp(x[:,0]*x[:,1]**(-3)*x[:,3]**(-1)*x[:,5]**(3))"

