expr,weights,python
"[Term Log (fromList [(0,1),(1,3),(3,3),(4,-3),(5,-2),(6,-3),(7,3),(8,-3),(9,3)]),Term Sin (fromList [(0,3),(1,3),(3,2),(6,-3),(7,1),(8,-2),(9,1),(10,-1)]),Term Tanh (fromList [(0,-2),(1,-2),(6,1),(7,3),(8,-3),(9,2)]),Term Log (fromList [(0,1),(3,3),(6,-3),(7,-2),(8,-3),(9,-1),(10,3)]),Term Id (fromList [(0,2),(1,-1),(2,3),(3,-1),(4,-3),(5,3),(6,2),(7,-3),(8,3),(9,1),(10,-3)]),Term SqrtAbs (fromList [(0,1),(2,2),(3,-1),(4,1),(6,1),(7,-2),(8,3),(9,-1)]),Term Id (fromList [(0,-2),(1,2),(3,3),(4,-3),(5,-2),(9,2),(10,-3)]),Term Sin (fromList [(0,-2),(1,2),(3,3),(6,1),(7,-2),(9,-2)]),Term Log (fromList [(0,1),(7,-2),(8,3),(9,-1),(10,-3)]),Term SqrtAbs (fromList [(0,-2),(4,-2),(5,-1),(7,-3),(8,-2),(9,-3)]),Term Log (fromList [(0,-1),(1,3),(3,2),(4,1),(6,-2),(8,-3)])]","[2.47306027054445,3.939787332575333e-2,-51.00275012020261,-1.7858614095970862,0.15146840577337173,6.808053837771688e-13,-1.1966826368529547e-2,-7.875186826893064,-6.941804847750292e-2,-0.8486447071805452,-0.7718217662602991,-0.23004861041798608]","2.47306027054445 + 3.939787332575333e-2*np.log(x[:,0]*x[:,1]**(3)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,6]**(-3)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(3)) + -51.00275012020261*np.sin(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(2)*x[:,6]**(-3)*x[:,7]*x[:,8]**(-2)*x[:,9]*x[:,10]**(-1)) + -1.7858614095970862*np.tanh(x[:,0]**(-2)*x[:,1]**(-2)*x[:,6]*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(2)) + 0.15146840577337173*np.log(x[:,0]*x[:,3]**(3)*x[:,6]**(-3)*x[:,7]**(-2)*x[:,8]**(-3)*x[:,9]**(-1)*x[:,10]**(3)) + 6.808053837771688e-13*(x[:,0]**(2)*x[:,1]**(-1)*x[:,2]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(3)*x[:,6]**(2)*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]*x[:,10]**(-3)) + -1.1966826368529547e-2*sqrtAbs(x[:,0]*x[:,2]**(2)*x[:,3]**(-1)*x[:,4]*x[:,6]*x[:,7]**(-2)*x[:,8]**(3)*x[:,9]**(-1)) + -7.875186826893064*(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,9]**(2)*x[:,10]**(-3)) + -6.941804847750292e-2*np.sin(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(3)*x[:,6]*x[:,7]**(-2)*x[:,9]**(-2)) + -0.8486447071805452*np.log(x[:,0]*x[:,7]**(-2)*x[:,8]**(3)*x[:,9]**(-1)*x[:,10]**(-3)) + -0.7718217662602991*sqrtAbs(x[:,0]**(-2)*x[:,4]**(-2)*x[:,5]**(-1)*x[:,7]**(-3)*x[:,8]**(-2)*x[:,9]**(-3)) + -0.23004861041798608*np.log(x[:,0]**(-1)*x[:,1]**(3)*x[:,3]**(2)*x[:,4]*x[:,6]**(-2)*x[:,8]**(-3))"

"[Term SqrtAbs (fromList [(0,2),(2,3),(4,-1),(5,-2),(6,3),(7,-2),(9,2),(10,-2)]),Term Id (fromList [(0,-2),(3,1),(4,-2),(6,3),(10,3)]),Term Cos (fromList [(1,3),(3,-3),(6,3),(10,-2)]),Term Id (fromList [(0,3),(1,3),(3,-1),(4,1),(5,3),(6,-3),(7,-3),(8,3),(9,3),(10,-3)]),Term Log (fromList [(0,1),(1,2),(3,-2),(4,-1),(5,2),(6,2),(8,1),(9,3),(10,1)]),Term Log (fromList [(1,1),(3,-1),(6,1),(8,1),(10,-2)]),Term Sin (fromList [(0,3),(1,-3),(2,1),(3,3),(5,3),(6,-3),(7,-3),(8,3),(9,-2),(10,-3)]),Term Log (fromList [(0,1),(1,-3),(3,3),(4,1),(5,1),(6,-2),(7,-3),(8,3),(9,-2),(10,-2)]),Term Tanh (fromList [(0,-3),(3,3),(5,2),(6,-3),(8,2),(9,-3),(10,-2)]),Term SqrtAbs (fromList [(0,-3),(3,2),(5,-1),(7,-3),(9,-3)]),Term SqrtAbs (fromList [(0,2),(1,2),(6,-2),(8,3),(10,-1)])]","[3.0604629072891916,-3.7612828594655486e-3,8.223242885184059e-13,6.79856718296509e-2,-5.013634731491887,9.388064606061236e-2,-1.0000482786459715,-7.11256773134996e-2,-0.22629132339679944,139.67986337136048,-3.3228225825012454,-0.9203099958086934]","3.0604629072891916 + -3.7612828594655486e-3*sqrtAbs(x[:,0]**(2)*x[:,2]**(3)*x[:,4]**(-1)*x[:,5]**(-2)*x[:,6]**(3)*x[:,7]**(-2)*x[:,9]**(2)*x[:,10]**(-2)) + 8.223242885184059e-13*(x[:,0]**(-2)*x[:,3]*x[:,4]**(-2)*x[:,6]**(3)*x[:,10]**(3)) + 6.79856718296509e-2*np.cos(x[:,1]**(3)*x[:,3]**(-3)*x[:,6]**(3)*x[:,10]**(-2)) + -5.013634731491887*(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(-1)*x[:,4]*x[:,5]**(3)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]**(3)*x[:,10]**(-3)) + 9.388064606061236e-2*np.log(x[:,0]*x[:,1]**(2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,5]**(2)*x[:,6]**(2)*x[:,8]*x[:,9]**(3)*x[:,10]) + -1.0000482786459715*np.log(x[:,1]*x[:,3]**(-1)*x[:,6]*x[:,8]*x[:,10]**(-2)) + -7.11256773134996e-2*np.sin(x[:,0]**(3)*x[:,1]**(-3)*x[:,2]*x[:,3]**(3)*x[:,5]**(3)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]**(-2)*x[:,10]**(-3)) + -0.22629132339679944*np.log(x[:,0]*x[:,1]**(-3)*x[:,3]**(3)*x[:,4]*x[:,5]*x[:,6]**(-2)*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]**(-2)*x[:,10]**(-2)) + 139.67986337136048*np.tanh(x[:,0]**(-3)*x[:,3]**(3)*x[:,5]**(2)*x[:,6]**(-3)*x[:,8]**(2)*x[:,9]**(-3)*x[:,10]**(-2)) + -3.3228225825012454*sqrtAbs(x[:,0]**(-3)*x[:,3]**(2)*x[:,5]**(-1)*x[:,7]**(-3)*x[:,9]**(-3)) + -0.9203099958086934*sqrtAbs(x[:,0]**(2)*x[:,1]**(2)*x[:,6]**(-2)*x[:,8]**(3)*x[:,10]**(-1))"

"[Term Id (fromList [(0,2),(1,1),(2,3),(3,2),(4,-1),(5,-3),(6,2),(7,-1),(9,-2)]),Term SqrtAbs (fromList [(0,-2),(8,1),(9,-2),(10,1)]),Term Cos (fromList [(0,-3),(5,-1),(6,3),(9,-3),(10,-1)]),Term Sin (fromList [(0,1),(1,3),(3,-2),(5,1),(6,-3),(7,1),(8,1),(9,3),(10,-2)]),Term Log (fromList [(0,-2),(1,2),(3,1),(6,-1),(8,1),(9,1),(10,3)]),Term Id (fromList [(0,3),(4,1),(8,3),(9,-2),(10,3)]),Term SqrtAbs (fromList [(0,-2),(1,3),(3,3),(4,-2),(5,-3),(6,1),(7,-2),(8,2),(10,2)]),Term Sin (fromList [(0,-3),(2,1),(3,3),(7,-2),(8,1),(9,-2),(10,1)]),Term Cos (fromList [(1,3),(3,-3),(4,3),(5,3),(7,1),(8,-2),(9,3),(10,1)]),Term Log (fromList [(0,1),(3,1),(6,-1),(9,3)]),Term Log (fromList [(0,-1),(1,1),(10,-3)])]","[-4.07409549996584,1.0069062545666605e-5,-0.6552245440004306,7.764616835734627e-2,-16734.732401648,0.39653109892936445,-5.436527743436576e-8,-6.207309107845578e-3,-0.22105475197004454,0.5227416232855304,-0.2379502469344414,-1.0399136456595799]","-4.07409549996584 + 1.0069062545666605e-5*(x[:,0]**(2)*x[:,1]*x[:,2]**(3)*x[:,3]**(2)*x[:,4]**(-1)*x[:,5]**(-3)*x[:,6]**(2)*x[:,7]**(-1)*x[:,9]**(-2)) + -0.6552245440004306*sqrtAbs(x[:,0]**(-2)*x[:,8]*x[:,9]**(-2)*x[:,10]) + 7.764616835734627e-2*np.cos(x[:,0]**(-3)*x[:,5]**(-1)*x[:,6]**(3)*x[:,9]**(-3)*x[:,10]**(-1)) + -16734.732401648*np.sin(x[:,0]*x[:,1]**(3)*x[:,3]**(-2)*x[:,5]*x[:,6]**(-3)*x[:,7]*x[:,8]*x[:,9]**(3)*x[:,10]**(-2)) + 0.39653109892936445*np.log(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]*x[:,6]**(-1)*x[:,8]*x[:,9]*x[:,10]**(3)) + -5.436527743436576e-8*(x[:,0]**(3)*x[:,4]*x[:,8]**(3)*x[:,9]**(-2)*x[:,10]**(3)) + -6.207309107845578e-3*sqrtAbs(x[:,0]**(-2)*x[:,1]**(3)*x[:,3]**(3)*x[:,4]**(-2)*x[:,5]**(-3)*x[:,6]*x[:,7]**(-2)*x[:,8]**(2)*x[:,10]**(2)) + -0.22105475197004454*np.sin(x[:,0]**(-3)*x[:,2]*x[:,3]**(3)*x[:,7]**(-2)*x[:,8]*x[:,9]**(-2)*x[:,10]) + 0.5227416232855304*np.cos(x[:,1]**(3)*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(3)*x[:,7]*x[:,8]**(-2)*x[:,9]**(3)*x[:,10]) + -0.2379502469344414*np.log(x[:,0]*x[:,3]*x[:,6]**(-1)*x[:,9]**(3)) + -1.0399136456595799*np.log(x[:,0]**(-1)*x[:,1]*x[:,10]**(-3))"

"[Term Tanh (fromList [(1,3),(2,-2),(3,2),(4,2),(5,-3),(6,-2),(7,3),(8,3),(9,-3)]),Term SqrtAbs (fromList [(0,-3),(3,3),(4,-1),(5,-3),(8,3),(9,-3),(10,3)]),Term Tanh (fromList [(0,3),(1,-2),(2,3),(3,-3),(4,1),(5,-1),(6,3),(7,-1),(8,-3),(9,3),(10,1)]),Term Log (fromList [(0,-2),(1,3),(3,-1),(4,-1),(5,-2),(7,-1),(8,-2),(9,3)]),Term Sin (fromList [(0,-1),(1,-3),(3,-1),(6,-1),(7,3),(9,-3)]),Term Tanh (fromList [(1,2),(2,2),(3,-2),(4,-2),(5,-3),(6,3),(7,-2),(8,3),(9,3)]),Term Tanh (fromList [(0,-3),(1,-3),(2,-3),(3,3),(6,-2),(8,-2),(9,3),(10,2)]),Term SqrtAbs (fromList [(0,-3),(1,-3),(6,1),(7,-2),(8,-2),(9,3),(10,2)]),Term Cos (fromList [(0,3),(1,1),(2,3),(4,1),(5,-1),(6,2),(7,1),(8,-2),(9,2),(10,-1)]),Term Log (fromList [(0,-2),(3,-2),(4,-1),(8,3),(10,-3)]),Term Log (fromList [(0,-3),(1,-2),(3,-3),(4,-2),(9,2),(10,3)])]","[0.1696853793257531,-0.4674013062626695,-4.039750752221311e-3,0.5337298377459168,3.1531729074712925e-2,-0.5625829830138562,-0.6146573695220563,0.4165041304139787,-9.408818839482425e-2,0.21663717672326066,-0.6508093548139984,0.4350127232107952]","0.1696853793257531 + -0.4674013062626695*np.tanh(x[:,1]**(3)*x[:,2]**(-2)*x[:,3]**(2)*x[:,4]**(2)*x[:,5]**(-3)*x[:,6]**(-2)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(-3)) + -4.039750752221311e-3*sqrtAbs(x[:,0]**(-3)*x[:,3]**(3)*x[:,4]**(-1)*x[:,5]**(-3)*x[:,8]**(3)*x[:,9]**(-3)*x[:,10]**(3)) + 0.5337298377459168*np.tanh(x[:,0]**(3)*x[:,1]**(-2)*x[:,2]**(3)*x[:,3]**(-3)*x[:,4]*x[:,5]**(-1)*x[:,6]**(3)*x[:,7]**(-1)*x[:,8]**(-3)*x[:,9]**(3)*x[:,10]) + 3.1531729074712925e-2*np.log(x[:,0]**(-2)*x[:,1]**(3)*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(-2)*x[:,7]**(-1)*x[:,8]**(-2)*x[:,9]**(3)) + -0.5625829830138562*np.sin(x[:,0]**(-1)*x[:,1]**(-3)*x[:,3]**(-1)*x[:,6]**(-1)*x[:,7]**(3)*x[:,9]**(-3)) + -0.6146573695220563*np.tanh(x[:,1]**(2)*x[:,2]**(2)*x[:,3]**(-2)*x[:,4]**(-2)*x[:,5]**(-3)*x[:,6]**(3)*x[:,7]**(-2)*x[:,8]**(3)*x[:,9]**(3)) + 0.4165041304139787*np.tanh(x[:,0]**(-3)*x[:,1]**(-3)*x[:,2]**(-3)*x[:,3]**(3)*x[:,6]**(-2)*x[:,8]**(-2)*x[:,9]**(3)*x[:,10]**(2)) + -9.408818839482425e-2*sqrtAbs(x[:,0]**(-3)*x[:,1]**(-3)*x[:,6]*x[:,7]**(-2)*x[:,8]**(-2)*x[:,9]**(3)*x[:,10]**(2)) + 0.21663717672326066*np.cos(x[:,0]**(3)*x[:,1]*x[:,2]**(3)*x[:,4]*x[:,5]**(-1)*x[:,6]**(2)*x[:,7]*x[:,8]**(-2)*x[:,9]**(2)*x[:,10]**(-1)) + -0.6508093548139984*np.log(x[:,0]**(-2)*x[:,3]**(-2)*x[:,4]**(-1)*x[:,8]**(3)*x[:,10]**(-3)) + 0.4350127232107952*np.log(x[:,0]**(-3)*x[:,1]**(-2)*x[:,3]**(-3)*x[:,4]**(-2)*x[:,9]**(2)*x[:,10]**(3))"

"[Term Sin (fromList [(0,3),(3,2),(4,-3),(7,3),(8,-3),(9,-3)]),Term SqrtAbs (fromList [(0,-2),(4,1),(5,2),(9,3),(10,-3)]),Term Tanh (fromList [(0,-3),(1,1),(4,1),(7,3),(8,-3)]),Term Cos (fromList [(0,1),(2,2),(3,1),(4,-1),(5,-1),(6,1),(7,3),(9,-3),(10,-1)]),Term Log (fromList [(0,-1),(1,1),(4,-1),(5,-1),(6,1),(7,2),(8,-1),(9,-3),(10,-2)]),Term Tanh (fromList [(0,2),(3,-3),(4,1),(5,2),(7,-2),(8,-1),(10,1)]),Term Sin (fromList [(0,3),(1,-3),(3,2),(4,3),(6,-2),(7,-2),(9,-3),(10,-3)]),Term Cos (fromList [(0,-2),(2,3),(4,-3),(7,-1),(8,2),(9,-3),(10,-2)]),Term SqrtAbs (fromList [(0,1),(1,-1),(3,-1),(5,1),(8,-2),(10,-3)]),Term Exp (fromList [(0,-2),(1,1),(6,-2),(7,1),(8,3),(10,-3)]),Term Log (fromList [(1,1),(4,1),(7,-2),(8,3),(10,-3)])]","[144813.42388621936,-0.1045444639919846,-9.137751424115745,38870.08526168541,6.800113038876149e-2,-0.2465458949503472,2.197124388955676,6.281424264576823,0.14035344835394953,-2.5396502739432516,-144814.1321935513,-0.5132293019616575]","144813.42388621936 + -0.1045444639919846*np.sin(x[:,0]**(3)*x[:,3]**(2)*x[:,4]**(-3)*x[:,7]**(3)*x[:,8]**(-3)*x[:,9]**(-3)) + -9.137751424115745*sqrtAbs(x[:,0]**(-2)*x[:,4]*x[:,5]**(2)*x[:,9]**(3)*x[:,10]**(-3)) + 38870.08526168541*np.tanh(x[:,0]**(-3)*x[:,1]*x[:,4]*x[:,7]**(3)*x[:,8]**(-3)) + 6.800113038876149e-2*np.cos(x[:,0]*x[:,2]**(2)*x[:,3]*x[:,4]**(-1)*x[:,5]**(-1)*x[:,6]*x[:,7]**(3)*x[:,9]**(-3)*x[:,10]**(-1)) + -0.2465458949503472*np.log(x[:,0]**(-1)*x[:,1]*x[:,4]**(-1)*x[:,5]**(-1)*x[:,6]*x[:,7]**(2)*x[:,8]**(-1)*x[:,9]**(-3)*x[:,10]**(-2)) + 2.197124388955676*np.tanh(x[:,0]**(2)*x[:,3]**(-3)*x[:,4]*x[:,5]**(2)*x[:,7]**(-2)*x[:,8]**(-1)*x[:,10]) + 6.281424264576823*np.sin(x[:,0]**(3)*x[:,1]**(-3)*x[:,3]**(2)*x[:,4]**(3)*x[:,6]**(-2)*x[:,7]**(-2)*x[:,9]**(-3)*x[:,10]**(-3)) + 0.14035344835394953*np.cos(x[:,0]**(-2)*x[:,2]**(3)*x[:,4]**(-3)*x[:,7]**(-1)*x[:,8]**(2)*x[:,9]**(-3)*x[:,10]**(-2)) + -2.5396502739432516*sqrtAbs(x[:,0]*x[:,1]**(-1)*x[:,3]**(-1)*x[:,5]*x[:,8]**(-2)*x[:,10]**(-3)) + -144814.1321935513*np.exp(x[:,0]**(-2)*x[:,1]*x[:,6]**(-2)*x[:,7]*x[:,8]**(3)*x[:,10]**(-3)) + -0.5132293019616575*np.log(x[:,1]*x[:,4]*x[:,7]**(-2)*x[:,8]**(3)*x[:,10]**(-3))"

"[Term Sin (fromList [(0,-3),(2,2),(3,1),(4,3),(5,3),(6,-3),(7,-3),(8,-2),(9,1),(10,2)]),Term Cos (fromList [(0,1),(1,3),(2,1),(3,3),(4,-1),(5,-3),(7,3),(8,-1)]),Term SqrtAbs (fromList [(0,3),(1,2),(3,-1),(4,-2),(6,2),(7,-3),(8,1),(9,2),(10,2)]),Term Tanh (fromList [(0,-2),(1,1),(2,1),(3,3),(4,-2),(5,-3),(7,1),(8,-3),(9,3)]),Term Log (fromList [(0,-2),(1,2),(7,3),(9,-3),(10,-3)]),Term Tanh (fromList [(0,-3),(1,1),(3,-1),(4,-2),(7,-3),(8,-3),(9,2),(10,1)]),Term Cos (fromList [(0,-1),(9,1),(10,-1)]),Term Tanh (fromList [(0,-3),(1,-2),(2,2),(6,3),(8,-2),(9,2),(10,-2)]),Term Tanh (fromList [(0,-2),(1,1),(7,-1),(10,2)]),Term SqrtAbs (fromList [(0,-3),(1,3),(3,2),(5,-1),(6,-2),(7,-3),(8,-3),(9,-1)]),Term SqrtAbs (fromList [(0,-3),(1,-1),(3,2),(5,2),(6,-3),(7,-3),(8,-3),(9,1),(10,3)])]","[-7282.428025434916,-342.53633319265805,-0.5747871349219857,-7.134434809983273e-7,-47.07314691354257,-0.3837118794824932,4.549921615962699,7283.832142845484,-0.36589598180381133,0.9727795606655532,-716.2073005435535,3.4601933066670045]","-7282.428025434916 + -342.53633319265805*np.sin(x[:,0]**(-3)*x[:,2]**(2)*x[:,3]*x[:,4]**(3)*x[:,5]**(3)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(-2)*x[:,9]*x[:,10]**(2)) + -0.5747871349219857*np.cos(x[:,0]*x[:,1]**(3)*x[:,2]*x[:,3]**(3)*x[:,4]**(-1)*x[:,5]**(-3)*x[:,7]**(3)*x[:,8]**(-1)) + -7.134434809983273e-7*sqrtAbs(x[:,0]**(3)*x[:,1]**(2)*x[:,3]**(-1)*x[:,4]**(-2)*x[:,6]**(2)*x[:,7]**(-3)*x[:,8]*x[:,9]**(2)*x[:,10]**(2)) + -47.07314691354257*np.tanh(x[:,0]**(-2)*x[:,1]*x[:,2]*x[:,3]**(3)*x[:,4]**(-2)*x[:,5]**(-3)*x[:,7]*x[:,8]**(-3)*x[:,9]**(3)) + -0.3837118794824932*np.log(x[:,0]**(-2)*x[:,1]**(2)*x[:,7]**(3)*x[:,9]**(-3)*x[:,10]**(-3)) + 4.549921615962699*np.tanh(x[:,0]**(-3)*x[:,1]*x[:,3]**(-1)*x[:,4]**(-2)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(2)*x[:,10]) + 7283.832142845484*np.cos(x[:,0]**(-1)*x[:,9]*x[:,10]**(-1)) + -0.36589598180381133*np.tanh(x[:,0]**(-3)*x[:,1]**(-2)*x[:,2]**(2)*x[:,6]**(3)*x[:,8]**(-2)*x[:,9]**(2)*x[:,10]**(-2)) + 0.9727795606655532*np.tanh(x[:,0]**(-2)*x[:,1]*x[:,7]**(-1)*x[:,10]**(2)) + -716.2073005435535*sqrtAbs(x[:,0]**(-3)*x[:,1]**(3)*x[:,3]**(2)*x[:,5]**(-1)*x[:,6]**(-2)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]**(-1)) + 3.4601933066670045*sqrtAbs(x[:,0]**(-3)*x[:,1]**(-1)*x[:,3]**(2)*x[:,5]**(2)*x[:,6]**(-3)*x[:,7]**(-3)*x[:,8]**(-3)*x[:,9]*x[:,10]**(3))"

"[Term SqrtAbs (fromList [(0,3),(1,3),(3,-1),(5,-1),(6,-1),(7,3),(8,3),(9,2),(10,-3)]),Term Log (fromList [(0,-2),(1,2),(3,3),(4,-3),(5,-3),(7,3),(8,3),(9,-1),(10,-3)]),Term Log (fromList [(0,3),(1,-2),(7,3),(8,3),(9,-1),(10,-3)]),Term Id (fromList [(0,-1),(1,3),(3,-1),(4,-3),(5,-2),(6,3),(7,-2),(8,-3),(9,3)]),Term Log (fromList [(0,3),(1,-3),(3,-1),(7,1),(8,-1),(9,2),(10,1)]),Term Cos (fromList [(0,3),(1,2),(2,1),(3,-3),(4,-3),(5,2),(6,-3),(9,1),(10,3)]),Term Tanh (fromList [(0,-3),(1,2),(3,3),(4,-3),(5,-3),(7,1),(10,-3)]),Term SqrtAbs (fromList [(1,-3),(4,1),(6,2),(9,2),(10,-3)]),Term Log (fromList [(0,-1),(1,-1),(5,-2),(6,3),(7,-1),(9,-1),(10,3)]),Term Sin (fromList [(0,3),(1,-2),(2,3),(5,-3),(6,3),(8,2),(9,-3),(10,-3)]),Term Log (fromList [(0,1),(3,-1),(7,1),(10,-3)])]","[2.0009410334809057,-2.629404716837224,2.927129956395557e-4,-0.2229177477131244,2.878696793553607e-5,0.3801986684538353,-8.112019427459102e-2,-93.02370756042303,-0.2087062271003028,-4.307274601650094e-2,-0.10701697184725065,-0.4398294762596411]","2.0009410334809057 + -2.629404716837224*sqrtAbs(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(-1)*x[:,5]**(-1)*x[:,6]**(-1)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(2)*x[:,10]**(-3)) + 2.927129956395557e-4*np.log(x[:,0]**(-2)*x[:,1]**(2)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-3)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(-1)*x[:,10]**(-3)) + -0.2229177477131244*np.log(x[:,0]**(3)*x[:,1]**(-2)*x[:,7]**(3)*x[:,8]**(3)*x[:,9]**(-1)*x[:,10]**(-3)) + 2.878696793553607e-5*(x[:,0]**(-1)*x[:,1]**(3)*x[:,3]**(-1)*x[:,4]**(-3)*x[:,5]**(-2)*x[:,6]**(3)*x[:,7]**(-2)*x[:,8]**(-3)*x[:,9]**(3)) + 0.3801986684538353*np.log(x[:,0]**(3)*x[:,1]**(-3)*x[:,3]**(-1)*x[:,7]*x[:,8]**(-1)*x[:,9]**(2)*x[:,10]) + -8.112019427459102e-2*np.cos(x[:,0]**(3)*x[:,1]**(2)*x[:,2]*x[:,3]**(-3)*x[:,4]**(-3)*x[:,5]**(2)*x[:,6]**(-3)*x[:,9]*x[:,10]**(3)) + -93.02370756042303*np.tanh(x[:,0]**(-3)*x[:,1]**(2)*x[:,3]**(3)*x[:,4]**(-3)*x[:,5]**(-3)*x[:,7]*x[:,10]**(-3)) + -0.2087062271003028*sqrtAbs(x[:,1]**(-3)*x[:,4]*x[:,6]**(2)*x[:,9]**(2)*x[:,10]**(-3)) + -4.307274601650094e-2*np.log(x[:,0]**(-1)*x[:,1]**(-1)*x[:,5]**(-2)*x[:,6]**(3)*x[:,7]**(-1)*x[:,9]**(-1)*x[:,10]**(3)) + -0.10701697184725065*np.sin(x[:,0]**(3)*x[:,1]**(-2)*x[:,2]**(3)*x[:,5]**(-3)*x[:,6]**(3)*x[:,8]**(2)*x[:,9]**(-3)*x[:,10]**(-3)) + -0.4398294762596411*np.log(x[:,0]*x[:,3]**(-1)*x[:,7]*x[:,10]**(-3))"

"[Term SqrtAbs (fromList [(1,2),(5,1),(6,-2),(9,-1),(10,1)]),Term Sin (fromList [(0,2),(1,-3),(3,-2),(4,1),(6,2),(7,-1),(8,3),(9,1),(10,-2)]),Term Sin (fromList [(0,2),(1,1),(3,-1),(4,-1),(5,3),(7,-3),(10,1)]),Term Log (fromList [(0,-3),(8,-3),(10,1)]),Term Id (fromList [(0,2),(2,2),(3,-3),(8,2),(9,-3)]),Term SqrtAbs (fromList [(0,3),(1,3),(3,3),(6,1),(7,-3),(8,-2),(9,-3),(10,-3)]),Term SqrtAbs (fromList [(0,-3),(1,1),(3,-3),(4,3),(5,-3),(8,1),(9,-2)]),Term SqrtAbs (fromList [(0,-3),(1,-1),(6,1),(7,-3),(8,3),(9,-1),(10,-1)]),Term Tanh (fromList [(0,1),(1,3),(4,-3),(6,-2),(7,-3),(9,3)]),Term Tanh (fromList [(0,-3),(5,-2),(8,3),(9,-1),(10,2)]),Term Log (fromList [(0,-2),(1,1),(8,-2),(10,-3)])]","[0.37020086610570974,-1.0471177537039387,-9.585166196508804e-2,-5.655493289090049e-2,0.7937511891613702,-6.719730926146734e-4,4.783629008142325e-3,1355.0359762564408,-0.3487596459325067,0.5315460539580713,-0.9871587687711328,-0.8192042818618706]","0.37020086610570974 + -1.0471177537039387*sqrtAbs(x[:,1]**(2)*x[:,5]*x[:,6]**(-2)*x[:,9]**(-1)*x[:,10]) + -9.585166196508804e-2*np.sin(x[:,0]**(2)*x[:,1]**(-3)*x[:,3]**(-2)*x[:,4]*x[:,6]**(2)*x[:,7]**(-1)*x[:,8]**(3)*x[:,9]*x[:,10]**(-2)) + -5.655493289090049e-2*np.sin(x[:,0]**(2)*x[:,1]*x[:,3]**(-1)*x[:,4]**(-1)*x[:,5]**(3)*x[:,7]**(-3)*x[:,10]) + 0.7937511891613702*np.log(x[:,0]**(-3)*x[:,8]**(-3)*x[:,10]) + -6.719730926146734e-4*(x[:,0]**(2)*x[:,2]**(2)*x[:,3]**(-3)*x[:,8]**(2)*x[:,9]**(-3)) + 4.783629008142325e-3*sqrtAbs(x[:,0]**(3)*x[:,1]**(3)*x[:,3]**(3)*x[:,6]*x[:,7]**(-3)*x[:,8]**(-2)*x[:,9]**(-3)*x[:,10]**(-3)) + 1355.0359762564408*sqrtAbs(x[:,0]**(-3)*x[:,1]*x[:,3]**(-3)*x[:,4]**(3)*x[:,5]**(-3)*x[:,8]*x[:,9]**(-2)) + -0.3487596459325067*sqrtAbs(x[:,0]**(-3)*x[:,1]**(-1)*x[:,6]*x[:,7]**(-3)*x[:,8]**(3)*x[:,9]**(-1)*x[:,10]**(-1)) + 0.5315460539580713*np.tanh(x[:,0]*x[:,1]**(3)*x[:,4]**(-3)*x[:,6]**(-2)*x[:,7]**(-3)*x[:,9]**(3)) + -0.9871587687711328*np.tanh(x[:,0]**(-3)*x[:,5]**(-2)*x[:,8]**(3)*x[:,9]**(-1)*x[:,10]**(2)) + -0.8192042818618706*np.log(x[:,0]**(-2)*x[:,1]*x[:,8]**(-2)*x[:,10]**(-3))"

